step,t,wing_q,wing_qd,wing_qdd,airspeed,body_pitch_deg,F_wang_x_L,F_wang_y_L,F_wang_z_L,tau_wang_x_L,tau_wang_y_L,tau_wang_z_L,F_link_x_L,F_link_y_L,F_link_z_L,tau_link_x_L,tau_link_y_L,tau_link_z_L,F_world_x_L,F_world_y_L,F_world_z_L,tau_world_x_L,tau_world_y_L,tau_world_z_L,F_wang_x_R,F_wang_y_R,F_wang_z_R,tau_wang_x_R,tau_wang_y_R,tau_wang_z_R,F_link_x_R,F_link_y_R,F_link_z_R,tau_link_x_R,tau_link_y_R,tau_link_z_R,F_world_x_R,F_world_y_R,F_world_z_R,tau_world_x_R,tau_world_y_R,tau_world_z_R
38,0.15833333333333333,0.4783312830750534,-2.676219841723485,-75.53504858586027,5.0,15.0,0.0,0.0014051446923986077,0.0,7.083376112859696e-05,0.0,9.36609721975401e-05,0.0,0.0,0.0014051446923986077,9.36609721975401e-05,7.083376112859696e-05,0.0,-0.00034032968687824905,0.0004953574971295893,0.0012701292289420962,9.693254833109677e-05,6.628623668802902e-05,1.209619995279354e-07,0.0,-0.001424742629751563,0.0,3.599126648623496e-05,0.0,-9.503577166469768e-05,0.0,0.0,-0.001424742629751563,-9.503577166469768e-05,3.599126648623496e-05,0.0,0.0003449601063039154,0.0005034563364461064,-0.0012874105013906956,-9.508919902145863e-05,3.3669290132820606e-05,-1.2312285434745718e-05
39,0.1625,0.4665299251151255,-2.9871377561881243,-73.6714528344981,5.0,15.0,0.0,0.0008639934239909053,0.0,-2.9531853215303272e-05,0.0,5.7617315178504214e-05,0.0,0.0,0.0008639934239909053,5.7617315178504214e-05,-2.9531853215303272e-05,0.0,-0.00020894607587251812,0.0003077989676967263,0.0007797986618243158,5.2931089157937095e-05,-2.7594269340625033e-05,2.5074717996176332e-05,0.0,-0.0008844353724271059,0.0,-5.194399273023009e-05,0.0,-5.8937013818649575e-05,0.0,0.0,-0.0008844353724271059,-5.8937013818649575e-05,-5.194399273023009e-05,0.0,0.00021381299302447587,0.0003158576728310436,-0.0007979623042047024,-5.212751784711145e-05,-4.851854464504868e-05,-3.317261507618241e-05
40,0.16666666666666666,0.45344984105855446,-3.289868133696451,-71.60592875175647,5.0,15.0,0.0,0.00031683791894465685,0.0,3.10827381326817e-05,0.0,2.1201034542173147e-05,0.0,0.0,0.00031683791894465685,2.1201034542173147e-05,3.10827381326817e-05,0.0,-7.653937791474164e-05,0.00011372128210496157,0.00028564920648932457,2.3366112145595253e-05,2.9011574952164665e-05,-5.289025466481689e-06,0.0,-0.00033481104765087366,0.0,2.3436681658495218e-05,0.0,-2.2385604097507894e-05,0.0,0.0,-0.00033481104765087366,-2.2385604097507894e-05,2.3436681658495218e-05,0.0,8.085056470008567e-05,0.00012047962081851438,-0.00030173876439221203,-2.3805592718417756e-05,2.1866719180252403e-05,2.3523607524111867e-06
41,0.17083333333333334,0.43912688250655385,-3.5835812113262477,-69.34413779557333,5.0,15.0,0.0,-0.00023600703570991755,0.0,-1.6596366549492814e-05,0.0,-1.556720962980762e-05,0.0,0.0,-0.00023600703570991755,-1.556720962980762e-05,-1.6596366549492814e-05,0.0,5.697474261978641e-05,-8.509065810358152e-05,-0.00021263296366669238,-1.6585465345997363e-05,-1.5480138245038688e-05,1.7507287566331797e-06,0.0,0.00021854066289961338,0.0,1.6868545571924187e-05,0.0,1.4440553059102967e-05,0.0,0.0,0.00021854066289961338,1.4440553059102967e-05,1.6868545571924187e-05,0.0,-5.273726856103167e-05,-7.900199852883816e-05,0.0001968184078577906,1.2370242075121496e-05,1.572777546243742e-05,9.627648978494108e-06
42,0.175,0.42360030769293827,-3.8674719419474735,-66.89227937774449,5.0,15.0,0.0,-0.0007905863458290696,0.0,-9.88232932286337e-06,0.0,-5.27020929439459e-05,0.0,0.0,-0.0007905863458290696,-5.27020929439459e-05,-9.88232932286337e-06,0.0,0.00019081280333921313,-0.0002854757767636329,-0.000712124165147543,-5.182989843888208e-05,-9.215564205078408e-06,-1.0193430171057116e-05,0.0,0.0007928755367174745,0.0,9.91094384517055e-06,0.0,5.2854695240966976e-05,0.0,0.0,0.0007928755367174745,5.2854695240966976e-05,9.91094384517055e-06,0.0,-0.00019128662825096399,-0.0002870868192985654,0.0007138922810554504,5.012492692912929e-05,9.238442544301506e-06,1.7146092432085425e-05
43,0.17916666666666667,0.40691267388003277,-4.140762200800499,-64.25707387176656,5.0,15.0,0.0,-0.001337132416665554,0.0,-3.2039952202467248e-06,0.0,-8.929125033318996e-05,0.0,0.0,-0.001337132416665554,-8.929125033318996e-05,-3.2039952202467248e-06,0.0,0.0003227950364816934,-0.00048213134869001806,-0.0012046891497448087,-8.654773409944028e-05,-2.9884690775361378e-06,-2.199434493377339e-05,0.0,0.0013255421072244644,0.0,3.405430561542744e-06,0.0,8.849475852912292e-05,0.0,0.0,0.0013255421072244644,8.849475852912292e-05,3.405430561542744e-06,0.0,-0.0003198613121639937,-0.0004793055704794824,0.001193740637972951,8.516068191966042e-05,3.1750055313750636e-06,2.4093513275147416e-05
44,0.18333333333333332,0.3891097207121752,-4.402702918281983,-61.445744192760564,5.0,15.0,0.0,-0.0018922935705631971,0.0,-5.0888018449768424e-05,0.0,-0.00012620585039258003,0.0,0.0,-0.0018922935705631971,-0.00012620585039258003,-5.0888018449768424e-05,0.0,0.0004571180325001478,-0.0006792760104872286,-0.0017059900565072894,-0.0001266334147658199,-4.749629442812875e-05,-1.5019620150269475e-05,0.0,0.001880689524114132,0.0,-3.3803144106059335e-06,0.0,0.00012545034405775368,0.0,0.0,0.001880689524114132,0.00012545034405775368,-3.3803144106059335e-06,0.0,-0.0004541178932413459,-0.0006770852487534285,0.0016947936965152621,0.00012149072426836938,-3.1536467304249527e-06,3.129337710561231e-05
45,0.1875,0.3702402448465305,-4.652576133092586,-58.4659959999635,5.0,15.0,0.0,-0.0024445345625281334,0.0,1.0327323252568021e-05,0.0,-0.00016293552471324801,0.0,0.0,-0.0024445345625281334,-0.00016293552471324801,1.0327323252568021e-05,0.0,0.0005911718471907079,-0.000870955700520426,-0.002206286881119013,-0.0001564313133712858,9.64961145655252e-06,-4.5724875235464424e-05,0.0,0.002434714464470744,0.0,-1.0149777153856121e-05,0.0,0.0001622858108021319,0.0,0.0,0.002434714464470744,0.0001622858108021319,-1.0149777153856121e-05,0.0,-0.0005885381251573563,-0.000870076532009989,0.0021964572370052338,0.00015769484161864966,-9.479545951762702e-06,3.849904169328511e-05
46,0.19166666666666665,0.3503559662048455,-4.889696960118981,-55.32599657605212,5.0,15.0,0.0,-0.002989320084452629,0.0,1.6979571228148416e-05,0.0,-0.0001993267360376194,0.0,0.0,-0.002989320084452629,-0.0001993267360376194,1.6979571228148416e-05,0.0,0.0007240240229293704,-0.0010537973139435053,-0.0027020983397960663,-0.0001909856655402109,1.5889549104031175e-05,-5.737118044635281e-05,0.0,0.0029809260740876198,0.0,9.13433832465671e-05,0.0,0.0001987844443647191,0.0,0.0,0.0029809260740876198,0.0001987844443647191,9.13433832465671e-05,0.0,-0.0007216707454062998,-0.0010541165247559547,0.0026933157350867987,0.0001836509763961658,8.544159209122881e-05,8.264939970104024e-05
47,0.19583333333333333,0.32951138621273746,-5.11341546765636,-52.034352441188624,5.0,15.0,0.0,-0.0035294804256409407,0.0,-0.00011181016452610493,0.0,-0.00023535398941021413,0.0,0.0,-0.0035294804256409407,-0.00023535398941021413,-0.00011181016452610493,0.0,0.0008565078023821115,-0.0012271052692085505,-0.003196535399183631,-0.0002373956813244149,-0.00010483498044777662,-2.3365199012914672e-05,0.0,0.0035230277571827173,0.0,-2.3438271455233917e-05,0.0,0.00023492189939133823,0.0,0.0,0.0035230277571827173,0.00023492189939133823,-2.3438271455233917e-05,0.0,-0.0008545625605620444,-0.0012288086581975222,0.003189275274053216,0.00022903303033672273,-2.1966341591905802e-05,5.290562694426626e-05
48,0.2,0.30776363841507615,-5.323118458826043,-48.600085763147355,5.0,15.0,0.0,-0.004064302891492844,0.0,-0.00013170839520171285,0.0,-0.0002708911488298327,0.0,0.0,-0.004064302891492844,-0.0002708911488298327,-0.00013170839520171285,0.0,0.0009885838953778148,-0.001388960867188871,-0.0036894509103149176,-0.0002733104629442096,-0.00012377853272482753,-2.663451959961094e-05,0.0,0.004057783633470535,0.0,-2.9965087378514e-05,0.0,0.00027056323597207665,0.0,0.0,0.004057783633470535,0.00027056323597207665,-2.9965087378514e-05,0.0,-0.0009865625761449337,-0.001391351455822587,0.0036819076631218195,0.00026400331989862025,-2.8148531782790087e-05,6.010234574205242e-05
49,0.20416666666666666,0.28517233187690727,-5.518231152305511,-45.03260962817983,5.0,15.0,0.0,-0.0045858705416321754,0.0,3.6466029996518046e-05,0.0,-0.00030579816666431725,0.0,0.0,-0.0045858705416321754,-0.00030579816666431725,3.6466029996518046e-05,0.0,0.0011184342438355088,-0.0015351034235209227,-0.004174059256911278,-0.0002922189887613058,3.4362241422059014e-05,-9.093721746467054e-05,0.0,0.004582889378070831,0.0,0.00015094620175659657,0.0,0.0003055922279600054,0.0,0.0,0.004582889378070831,0.0003055922279600054,0.00015094620175659657,0.0,-0.0011172204976901412,-0.0015393886715173721,0.004169529303908348,0.0002820566587615758,0.00014217590796761215,0.00012806802988052368
50,0.20833333333333334,0.26179938779914935,-5.698218757764056,-41.34170224039975,5.0,15.0,0.0,-0.005100596696138382,0.0,4.275093670003116e-05,0.0,-0.0003400168498046696,0.0,0.0,-0.005100596696138382,-0.0003400168498046696,4.275093670003116e-05,0.0,0.0012477008858695626,-0.0016662627458572388,-0.004656489938497543,-0.0003248164430260658,4.040540807181969e-05,-0.00010149271838599816,0.0,0.0050992718897759914,0.0,0.00017016087076626718,0.0,0.0003399238339625299,0.0,0.0,0.0050992718897759914,0.0003399238339625299,0.00017016087076626718,0.0,-0.0012468445347622037,-0.0016717722173780203,0.004653292708098888,0.00031390265212394297,0.00016075631720013916,0.00014186423504725099
51,0.2125,0.23770886979688655,-5.862587941685897,-37.537480120405256,5.0,15.0,0.0,-0.005601515062153339,0.0,4.8871988838072866e-05,0.0,-0.0003734243509825319,0.0,0.0,-0.005601515062153339,-0.0003734243509825319,4.8871988838072866e-05,0.0,0.0013747349148616195,-0.001778804580681026,-0.005130587611347437,-0.0003566834784578532,4.634232755051926e-05,-0.00011164006718900055,0.0,0.005601469427347183,0.0,-4.881562199443579e-05,0.0,0.00037342484574764967,0.0,0.0,0.005601469427347183,0.00037342484574764967,-4.881562199443579e-05,0.0,-0.0013741522561758757,-0.0017853680765256286,0.005128413438796997,0.0003647277189884335,-4.6269640733953565e-05,8.162038284353912e-05
52,0.21666666666666667,0.2129668083054512,-6.010888179563071,-33.630370376598954,5.0,15.0,0.0,-0.006088779773563147,0.0,5.483483982970938e-05,0.0,-0.0004059243656229228,0.0,0.0,-0.006088779773563147,-0.0004059243656229228,5.483483982970938e-05,0.0,0.001499590347521007,-0.0018716424237936735,-0.00559655437245965,-0.000387730251532048,5.217989019001834e-05,-0.00012134228745708242,0.0,0.006090607959777117,0.0,-5.480069012264721e-05,0.0,0.00040603778325021267,0.0,0.0,0.006090607959777117,0.00040603778325021267,-5.480069012264721e-05,0.0,-0.0014994385419413447,-0.00187939393799752,0.005595986731350422,0.0003965790383517742,-5.212647738517262e-05,8.875640196492895e-05
53,0.22083333333333333,0.18764101959559235,-6.1427129907517735,-29.631082125208845,5.0,15.0,0.0,-0.006560877431184053,0.0,-0.00022464625362772495,0.0,-0.0004374248965177685,0.0,0.0,-0.006560877431184053,-0.0004374248965177685,-0.00022464625362772495,0.0,0.0016218784730881453,-0.0019433258567005396,-0.006052942015230656,-0.00043974185246042907,-0.00021456553076859564,-4.894100857200101e-05,0.0,0.006563945207744837,0.0,0.00022470354451797903,0.0,0.0004376308643259108,0.0,0.0,0.006563945207744837,0.0004376308643259108,0.00022470354451797903,0.0,-0.0016220128163695335,-0.001951998914591968,0.00605344120413065,0.00040542398346588016,0.00021453763474710286,0.00017781293718144298
54,0.225,0.16180091989378892,-6.2577010526075725,-25.55057713734473,5.0,15.0,0.0,-0.007016930729150772,0.0,6.62341044517234e-05,0.0,-0.00046782896970398724,0.0,0.0,-0.007016930729150772,-0.00046782896970398724,6.62341044517234e-05,0.0,0.001741334912367165,-0.001992786070331931,-0.006498759146779776,-0.00044701967271976173,6.350693001877517e-05,-0.00013925222447142005,0.0,0.007021616213023663,0.0,-6.623352237511426e-05,0.0,0.0004681403806898743,0.0,0.0,0.007021616213023663,0.0004681403806898743,-6.623352237511426e-05,0.0,-0.0017418594798073173,-0.002002421533688903,0.006500717252492905,0.0004570776072796434,-6.348312308546156e-05,0.00010291863145539537
55,0.22916666666666666,0.13551733511720088,-6.355537190845641,-21.400039793546036,5.0,15.0,0.0,-0.007454901933670044,0.0,-0.00025801575975492597,0.0,-0.0004970527370460331,0.0,0.0,-0.007454901933670044,-0.0004970527370460331,-0.00025801575975492597,0.0,0.001857370138168335,-0.002018846571445465,-0.006931810639798641,-0.0004982005339115858,-0.0002483745920471847,-6.115466385381296e-05,0.0,0.007460857275873423,0.0,0.0002581787121016532,0.0,0.0004974575713276863,0.0,0.0,0.007460857275873423,0.0004974575713276863,0.0002581787121016532,0.0,-0.001858212286606431,-0.0020292571280151606,0.006934951525181532,0.00046233259490691125,0.00024844560539349914,0.00019657988741528243
56,0.23333333333333334,0.10886230674475085,-6.435953243411576,-17.190846428171724,5.0,15.0,0.0,-0.007873681373894215,0.0,7.684304000576958e-05,0.0,-0.0005250002723187208,0.0,0.0,-0.007873681373894215,-0.0005250002723187208,7.684304000576958e-05,0.0,0.001969593111425638,-0.0020208382047712803,-0.007350631058216095,-0.0005020069074817002,7.426898082485422e-05,-0.00015493021055590361,0.0,0.007881110534071922,0.0,0.0002739017072599381,0.0,0.0005255035357549787,0.0,0.0,0.007881110534071922,0.0005255035357549787,0.0002739017072599381,0.0,-0.00197081477381289,-0.002031987765803933,0.007355189882218838,0.0004893196746706963,0.00026464115944691,0.00020422396482899785
57,0.2375,0.08190889435643982,-6.498728795494943,-12.934534147658908,5.0,15.0,0.0,-0.008272061124444008,0.0,-0.00028862469480372965,0.0,-0.0005515964585356414,0.0,0.0,-0.008272061124444008,-0.0005515964585356414,-0.00028862469480372965,0.0,0.00207755365408957,-0.001998316263779998,-0.00775354728102684,-0.0005508472095243633,-0.00028007631772197783,-7.541499508079141e-05,0.0,0.008281013928353786,0.0,0.00028889684472233057,0.0,0.0005521952989511192,0.0,0.0,0.008281013928353786,0.0005521952989511192,0.00028889684472233057,0.0,-0.002079180208966136,-0.0020101098343729973,0.007759617175906897,0.0005152298253960907,0.0002802565286401659,0.00021065498003736138
58,0.24166666666666667,0.05473097538211525,-6.543691783670959,-8.642769208115809,5.0,15.0,0.0,-0.008649383671581745,0.0,8.658019942231476e-05,0.0,-0.0005767671391367912,0.0,0.0,-0.008649383671581745,-0.0005767671391367912,8.658019942231476e-05,0.0,0.002180915791541338,-0.001951224054209888,-0.008139298297464848,-0.0005520591512322426,8.434833580395207e-05,-0.00016814433911349624,0.0,0.00865966733545065,0.0,-8.664365304866806e-05,0.0,0.000577456085011363,0.0,0.0,0.00865966733545065,0.000577456085011363,-8.664365304866806e-05,0.0,-0.0021829097531735897,-0.0019635027274489403,0.008146741427481174,0.0005628644721582532,-8.438702207058668e-05,0.000130480169900693
59,0.24583333333333332,0.027403042608571754,-6.570718967514373,-4.327315038924784,5.0,15.0,0.0,-0.009004366584122181,0.0,-0.0003162129141855985,0.0,-0.0006004322785884142,0.0,0.0,-0.009004366584122181,-0.0006004322785884142,-0.0003162129141855985,0.0,0.002279158215969801,-0.0018796129152178764,-0.008505946025252342,-0.0005970571655780077,-0.00030924679595045745,-9.164452058030292e-05,0.0,0.009015921503305435,0.0,0.00031657953513786197,0.0,0.0006012087687849998,0.0,0.0,0.009015921503305435,0.0006012087687849998,0.00031657953513786197,0.0,-0.0022815167903900146,-0.0018922463059425354,0.008514747954905033,0.0005635264096781611,0.00030952852102927864,0.00021978325094096363
60,0.25,6.412235645739299e-17,-6.579736267392905,-1.0125796664001705e-14,5.0,15.0,0.0,-0.009335260838270187,0.0,9.537652658764273e-05,0.0,-0.0006225202232599258,0.0,0.0,-0.009335260838270187,-0.0006225202232599258,9.537652658764273e-05,0.0,0.0023716234136372805,-0.001783741288818419,-0.00885103177279234,-0.0005965916207060218,9.361923730466515e-05,-0.0001787230430636555,0.0,0.009348134510219097,0.0,0.00032917235512286425,0.0,0.0006233835592865944,0.0,0.0,0.009348134510219097,0.0006233835592865944,0.00032917235512286425,0.0,-0.0023743677884340286,-0.0017966106534004211,0.00886127445846796,0.0005857686046510935,0.0003230358997825533,0.00022245105355978012
61,0.25416666666666665,-0.027403042608571394,-6.570718967514373,4.327315038924727,5.0,15.0,0.0,-0.009641433134675026,0.0,9.939567826222628e-05,0.0,-0.0006429672357626259,0.0,0.0,-0.009641433134675026,-0.0006429672357626259,9.939567826222628e-05,0.0,0.002457920229062438,-0.0016643862472847104,-0.009173095226287842,-0.0006166177918203175,9.790344483917579e-05,-0.0001829858374549076,0.0,0.009655606001615524,0.0,0.00034089264227077365,0.0,0.0006439147400669754,0.0,0.0,0.009655606001615524,0.0006439147400669754,0.00034089264227077365,0.0,-0.00246105482801795,-0.0016773627139627934,0.009184791706502438,0.0006066468195058405,0.0003357094537932426,0.00022385892225429416
62,0.2583333333333333,-0.05473097538211489,-6.54369178367096,8.642769208115752,5.0,15.0,0.0,-0.009922151453793049,0.0,0.00010315608233213425,0.0,-0.000661713071167469,0.0,0.0,-0.009922151453793049,-0.000661713071167469,0.00010315608233213425,0.0,0.0025376228149980307,-0.0015225607203319669,-0.009470552206039429,-0.0006350689218379557,0.00010193433263339102,-0.00018655366147868335,0.0,0.00993748102337122,0.0,0.00035171318450011313,0.0,0.0006627360126003623,0.0,0.0,0.00993748102337122,0.0006627360126003623,0.00035171318450011313,0.0,-0.0025411176029592752,-0.0015354880597442389,0.009483592584729195,0.0006260884692892432,0.00034748928737826645,0.00022402162721846253
63,0.2625,-0.0819088943564397,-6.4987287954949435,12.934534147658887,5.0,15.0,0.0,-0.010176707990467548,0.0,-0.0003610710264183581,0.0,-0.0006787003367207944,0.0,0.0,-0.010176707990467548,-0.0006787003367207944,-0.0003610710264183581,0.0,0.002610312309116125,-0.001359557849355042,-0.00974183063954115,-0.0006680589867755771,-0.00035783438943326473,-0.00012906671327073127,0.0,0.010193037800490856,0.0,0.0003616106405388564,0.0,0.0006797965615987778,0.0,0.0,0.010193037800490856,0.0006797965615987778,0.0003616106405388564,0.0,-0.002614131197333336,-0.0013722844887524843,0.009756083600223064,0.0006440329016186297,0.0003583185316529125,0.00022296872339211404
64,0.26666666666666666,-0.10886230674475071,-6.435953243411576,17.190846428171703,5.0,15.0,0.0,-0.010403909720480442,0.0,0.00010987672430928797,0.0,-0.0006938743172213435,0.0,0.0,-0.010403909720480442,-0.0006938743172213435,0.00010987672430928797,0.0,0.0026754436548799276,-0.0011768678668886423,-0.009984904900193214,-0.0006670142756775022,0.0001091714802896604,-0.00019159317889716476,0.0,0.010421392507851124,0.0,0.0003705558483488858,0.0,0.0006950438255444169,0.0,0.0,0.010421392507851124,0.0006950438255444169,0.0003705558483488858,0.0,-0.002679630648344755,-0.0011892826296389103,0.010000530630350113,0.0006604160298593342,0.0003681350208353251,0.00022073707077652216
65,0.2708333333333333,-0.13551733511720054,-6.355537190845642,21.400039793545982,5.0,15.0,0.0,-0.01060313917696476,0.0,-0.0003778998216148466,0.0,-0.0007071940926834941,0.0,0.0,-0.01060313917696476,-0.0007071940926834941,-0.0003778998216148466,0.0,0.0027326326817274094,-0.0009763134294189513,-0.010198337957262993,-0.0006921029998920858,-0.00037629445432685316,-0.0001494245370849967,0.0,0.01062183640897274,0.0,-0.0001129796655732207,0.0,0.0007084307144396007,0.0,0.0,0.01062183640897274,0.0007084307144396007,-0.0001129796655732207,0.0,-0.0027372040785849094,-0.0009882954182103276,0.010215399786829948,0.0006870123324915767,-0.00011248956434428692,0.00017320124607067555
66,0.275,-0.16180091989378903,-6.2577010526075725,25.55057713734475,5.0,15.0,0.0,-0.010774198919534683,0.0,-0.00038484286051243544,0.0,-0.0007186145521700382,0.0,0.0,-0.010774198919534683,-0.0007186145521700382,-0.00038484286051243544,0.0,0.0027816174551844597,-0.0007599899545311928,-0.010381154716014862,-0.0007011543493717909,-0.00038388423854485154,-0.00015976978465914726,0.0,0.010793562978506088,0.0,-0.00011565370368771255,0.0,0.0007199105457402766,0.0,0.0,0.010793562978506088,0.0007199105457402766,-0.00011565370368771255,0.0,-0.002786432858556509,-0.0007713656523264945,0.010399124585092068,0.0006975194555707276,-0.00011535799421835691,0.00017834268510341644
