step,t,phi,eta0,vfx_i,vfy_i,vfz_i,Fy_c,tau_x_c,tau_z_c
1713,7.1375,0.5171524058083298,0.2617993877991494,5.0,0.0,0.0,0.04998192936182022,0.0004204688884783536,0.002548223128542304
1714,7.141666666666667,0.5121568860986351,0.2617993877991494,5.0,0.0,0.0,0.049791377037763596,0.00041884277015924454,0.002549422439187765
1715,7.145833333333333,0.5057575799637313,0.2617993877991494,5.0,0.0,0.0,0.04935310781002045,0.00041514160693623126,0.00253789103589952
1716,7.1499999999999995,0.4979720274569271,0.2617993877991494,5.0,0.0,0.0,0.04866911098361015,0.00040938216261565685,0.0025136179756373167
1717,7.154166666666667,0.4888215682364724,0.2617993877991494,5.0,0.0,0.0,0.047743529081344604,0.00040159898344427347,0.002476702444255352
1718,7.158333333333333,0.47833128307505474,0.2617993877991494,5.0,0.0,0.0,0.04658278077840805,0.0003918458824045956,0.0024273633025586605
1719,7.1625,0.4665299251151286,0.2617993877991494,5.0,0.0,0.0,0.045195650309324265,0.0003801962884608656,0.0023659414146095514
1720,7.166666666666667,0.45344984105855596,0.2617993877991494,5.0,0.0,0.0,0.043593280017375946,0.00036674324655905366,0.002292902208864689
1721,7.170833333333333,0.43912688250655346,0.2617993877991494,5.0,0.0,0.0,0.04178929701447487,0.00035160055267624557,0.002208842895925045
1722,7.175,0.42360030769293994,0.2617993877991494,5.0,0.0,0.0,0.0397997684776783,0.0003349024918861687,0.0021144915372133255
1723,7.179166666666666,0.40691267388003666,0.2617993877991494,5.0,0.0,0.0,0.03764320909976959,0.0003168035764247179,0.002010706812143326
1724,7.183333333333334,0.3891097207121767,0.2617993877991494,5.0,0.0,0.0,0.035340502858161926,0.0002974783128593117,0.0018984779017046094
1725,7.1875,0.37024024484652945,0.2617993877991494,5.0,0.0,0.0,0.03291479870676994,0.0002771198924165219,0.0017789173871278763
1726,7.191666666666666,0.350355966204847,0.2617993877991494,5.0,0.0,0.0,0.03039132058620453,0.00025593891041353345,0.0016532542649656534
1727,7.195833333333333,0.32951138621274195,0.2617993877991494,5.0,0.0,0.0,0.027797184884548187,0.0002341617800993845,0.0015228257980197668
1728,7.2,0.3077636384150776,0.2617993877991494,5.0,0.0,0.0,0.025161081925034523,0.0002120280551025644,0.0013890608679503202
1729,7.204166666666667,0.2851723318769117,0.2617993877991494,5.0,0.0,0.0,0.02251296490430832,0.0001897877227747813,0.0012534651905298233
1730,7.208333333333333,0.26179938779915074,0.2617993877991494,5.0,0.0,0.0,0.019883669912815094,0.00016769825015217066,0.0011176037369295955
1731,7.2124999999999995,0.23770886979689104,0.2617993877991494,5.0,0.0,0.0,0.017304474487900734,0.00014602085866499692,0.000983077916316688
1732,7.216666666666667,0.2129668083054524,0.2617993877991494,5.0,0.0,0.0,0.014806654304265976,0.00012501658056862652,0.0008515023509971797
1733,7.220833333333333,0.18764101959559662,0.2617993877991494,5.0,0.0,0.0,0.01242096908390522,0.00010494230082258582,0.000724480370990932
1734,7.225,0.16180091989378975,0.2617993877991494,5.0,0.0,0.0,0.010177182964980602,8.604656613897532e-05,0.0006035786354914308
1735,7.229166666666667,0.13551733511719788,0.2617993877991494,5.0,0.0,0.0,0.008103540167212486,6.856531399535015e-05,0.0004902997752651572
1736,7.233333333333333,0.10886230674475146,0.2617993877991494,5.0,0.0,0.0,0.006226282566785812,5.271776899462566e-05,0.0003860580618493259
1737,7.2375,0.08190889435644388,0.2617993877991494,5.0,0.0,0.0,0.004569182638078928,3.870258660754189e-05,0.00029215411632321775
1738,7.241666666666666,0.054730975382122814,0.2617993877991494,5.0,0.0,0.0,0.00315311411395669,2.6694280677475035e-05,0.00020975225197616965
1739,7.245833333333334,0.0274030426085754,0.2617993877991494,5.0,0.0,0.0,0.001995687372982502,1.6840180251165293e-05,0.0001398608146701008
1740,7.25,-6.481950068734393e-19,0.2617993877991494,5.0,0.0,0.0,0.0011109374463558197,9.257812052965164e-06,8.331453136634082e-05
1741,7.254166666666666,-0.027403042608567973,0.2617993877991494,5.0,0.0,0.0,0.0004890394047833979,3.865874532493763e-06,4.065630855620839e-05
1742,7.258333333333333,-0.05473097538210802,0.2617993877991494,5.0,0.0,0.0,3.5981756809633225e-05,-1.1848442227346823e-07,1.0974252290907316e-05
1743,7.2625,-0.08190889435643656,0.2617993877991494,5.0,0.0,0.0,-0.00036545429611578584,-3.6715173337142915e-06,-9.273475370719098e-06
1744,7.266666666666667,-0.10886230674475146,0.2617993877991494,5.0,0.0,0.0,-0.0008348490227945149,-7.789156370563433e-06,-2.641771425260231e-05
1745,7.270833333333333,-0.13551733511719788,0.2617993877991494,5.0,0.0,0.0,-0.0014929377939552069,-1.3476965250447392e-05,-4.9623529775999486e-05
1746,7.2749999999999995,-0.16180091989378265,0.2617993877991494,5.0,0.0,0.0,-0.0024160833563655615,-2.1370740796555765e-05,-8.620785956736654e-05
1747,7.279166666666667,-0.18764101959558968,0.2617993877991494,5.0,0.0,0.0,-0.003599101211875677,-3.142673085676506e-05,-0.00013639673124998808
1748,7.283333333333333,-0.2129668083054456,0.2617993877991494,5.0,0.0,0.0,-0.005025574471801519,-4.350758536020294e-05,-0.00019947567488998175
1749,7.2875,-0.2377088697968844,0.2617993877991494,5.0,0.0,0.0,-0.006676240358501673,-5.7452245528111234e-05,-0.000274578167591244
1750,7.291666666666667,-0.26179938779915074,0.2617993877991494,5.0,0.0,0.0,-0.008529393002390862,-7.307931809918955e-05,-0.0003607046674005687
1751,7.295833333333333,-0.2851723318769055,0.2617993877991494,5.0,0.0,0.0,-0.010561284609138966,-9.019039862323552e-05,-0.00045674186549149454
1752,7.3,-0.30776363841507154,0.2617993877991494,5.0,0.0,0.0,-0.012746565975248814,-0.00010857374581974,-0.0005614837864413857
1753,7.304166666666666,-0.3295113862127362,0.2617993877991494,5.0,0.0,0.0,-0.015058698132634163,-0.00012800774129573256,-0.0006736524519510567
1754,7.308333333333334,-0.350355966204847,0.2617993877991494,5.0,0.0,0.0,-0.017470382153987885,-0.00014826442929916084,-0.0007919184281490743
1755,7.3125,-0.37024024484652945,0.2617993877991494,5.0,0.0,0.0,-0.019953949376940727,-0.00016911282727960497,-0.0009149207035079598
1756,7.316666666666666,-0.38910972071217176,0.2617993877991494,5.0,0.0,0.0,-0.022481698542833328,-0.00019032163254451007,-0.001041283831000328
1757,7.320833333333333,-0.4069126738800273,0.2617993877991494,5.0,0.0,0.0,-0.025026272982358932,-0.0002116624964401126,-0.0011696363799273968
1758,7.325,-0.42360030769293994,0.2617993877991494,5.0,0.0,0.0,-0.02756091207265854,-0.00023291200341191143,-0.001298624323680997
1759,7.329166666666667,-0.43912688250655346,0.2617993877991494,5.0,0.0,0.0,-0.030059704557061195,-0.00025385397020727396,-0.0014269246021285653
1760,7.333333333333333,-0.45344984105855224,0.2617993877991494,5.0,0.0,0.0,-0.032497815787792206,-0.00027428101748228073,-0.001553255831822753
1761,7.3374999999999995,-0.46652992511512187,0.2617993877991494,5.0,0.0,0.0,-0.034851644188165665,-0.00029399621416814625,-0.0016763887833803892
1762,7.341666666666667,-0.47833128307505174,0.2617993877991494,5.0,0.0,0.0,-0.03709891811013222,-0.0003128137032035738,-0.001795149757526815
1763,7.345833333333333,-0.4888215682364724,0.2617993877991494,5.0,0.0,0.0,-0.039218876510858536,-0.00033056020038202405,-0.0019084318773820996
1764,7.35,-0.49797202745692476,0.2617993877991494,5.0,0.0,0.0,-0.04119223728775978,-0.000347074877936393,-0.0020151943899691105
1765,7.354166666666667,-0.5057575799637313,0.2617993877991494,5.0,0.0,0.0,-0.04300132021307945,-0.00036221009213477373,-0.0021144680213183165
1766,7.358333333333333,-0.5121568860986335,0.2617993877991494,5.0,0.0,0.0,-0.04463007301092148,-0.0003758319071494043,-0.0022053595166653395
1767,7.3625,-0.5171524058083298,0.2617993877991494,5.0,0.0,0.0,-0.04606406390666962,-0.0003878199786413461,-0.002287050010636449
1768,7.366666666666666,-0.520730446720527,0.2617993877991494,5.0,0.0,0.0,-0.04729050397872925,-0.0003980676701758057,-0.002358797937631607
1769,7.370833333333334,-0.5228812016737937,0.2617993877991494,5.0,0.0,0.0,-0.04829832911491394,-0.0004064826644025743,-0.0024199450854212046
1770,7.375,-0.5235987755982988,0.2617993877991494,5.0,0.0,0.0,-0.049078114330768585,-0.00041298632277175784,-0.0024699093773961067
1771,7.379166666666666,-0.522881201673794,0.2617993877991494,5.0,0.0,0.0,-0.049622248858213425,-0.0008230410749092698,-0.0025082004722207785
1772,7.383333333333333,-0.5207304467205276,0.2617993877991494,5.0,0.0,0.0,-0.04992485046386719,-0.000828100717626512,-0.0025344090536236763
1773,7.3875,-0.5171524058083294,0.2617993877991494,5.0,0.0,0.0,-0.04998192936182022,-0.000829079479444772,-0.002548223128542304
1774,7.391666666666667,-0.5121568860986347,0.2617993877991494,5.0,0.0,0.0,-0.049791377037763596,-0.0008259418536908925,-0.002549422439187765
1775,7.395833333333333,-0.5057575799637327,0.2617993877991494,5.0,0.0,0.0,-0.04935310781002045,-0.0008186862105503678,-0.00253789103589952
1776,7.3999999999999995,-0.4979720274569265,0.2617993877991494,5.0,0.0,0.0,-0.04866911098361015,-0.0008073457865975797,-0.0025136179756373167
1777,7.404166666666667,-0.4888215682364717,0.2617993877991494,5.0,0.0,0.0,-0.047743529081344604,-0.000791989266872406,-0.002476702444255352
1778,7.408333333333333,-0.478331283075054,0.2617993877991494,5.0,0.0,0.0,-0.04658278077840805,-0.0007727236370556056,-0.0024273633025586605
1779,7.4125,-0.46652992511512775,0.2617993877991494,5.0,0.0,0.0,-0.045195650309324265,-0.0007496950565837324,-0.0023659414146095514
1780,7.416666666666667,-0.453449841058555,0.2617993877991494,5.0,0.0,0.0,-0.043593280017375946,-0.0007230888586491346,-0.002292902208864689
1781,7.420833333333333,-0.4391268825065565,0.2617993877991494,5.0,0.0,0.0,-0.04178929701447487,-0.0006931318785063922,-0.002208842895925045
1782,7.425,-0.4236003076929389,0.2617993877991494,5.0,0.0,0.0,-0.0397997684776783,-0.0006600918131880462,-0.0021144915372133255
1783,7.429166666666666,-0.40691267388003555,0.2617993877991494,5.0,0.0,0.0,-0.03764320909976959,-0.0006242766394279897,-0.002010706812143326
1784,7.433333333333334,-0.38910972071217553,0.2617993877991494,5.0,0.0,0.0,-0.035340502858161926,-0.0005860343808308244,-0.0018984779017046094
1785,7.4375,-0.37024024484653345,0.2617993877991494,5.0,0.0,0.0,-0.03291479870676994,-0.0005457501392811537,-0.0017789173871278763
1786,7.441666666666666,-0.35035596620484566,0.2617993877991494,5.0,0.0,0.0,-0.03039132058620453,-0.0005038441740907729,-0.0016532542649656534
1787,7.445833333333333,-0.32951138621274056,0.2617993877991494,5.0,0.0,0.0,-0.027797184884548187,-0.0004607678565662354,-0.0015228257980197668
1788,7.45,-0.30776363841507615,0.2617993877991494,5.0,0.0,0.0,-0.025161081925034523,-0.00041699904249981046,-0.0013890608679503202
1789,7.454166666666667,-0.2851723318769102,0.2617993877991494,5.0,0.0,0.0,-0.02251296490430832,-0.0003730364260263741,-0.0012534651905298233
1790,7.458333333333333,-0.2617993877991556,0.2617993877991494,5.0,0.0,0.0,-0.019883669912815094,-0.0003293934278190136,-0.0011176037369295955
1791,7.4624999999999995,-0.23770886979688943,0.2617993877991494,5.0,0.0,0.0,-0.017304474487900734,-0.00028659103554673493,-0.000983077916316688
1792,7.466666666666667,-0.21296680830545076,0.2617993877991494,5.0,0.0,0.0,-0.014806654304265976,-0.0002451498294249177,-0.0008515023509971797
1793,7.470833333333333,-0.18764101959559493,0.2617993877991494,5.0,0.0,0.0,-0.01242096908390522,-0.00020558196411002427,-0.000724480370990932
1794,7.475,-0.1618009198937951,0.2617993877991494,5.0,0.0,0.0,-0.010177182964980602,-0.00016838301962707192,-0.0006035786354914308
1795,7.479166666666667,-0.13551733511720335,0.2617993877991494,5.0,0.0,0.0,-0.008103540167212486,-0.00013402319746091962,-0.0004902997752651572
1796,7.483333333333333,-0.1088623067447497,0.2617993877991494,5.0,0.0,0.0,-0.006226282566785812,-0.00010293930972693488,-0.0003860580618493259
1797,7.4875,-0.08190889435644212,0.2617993877991494,5.0,0.0,0.0,-0.004569182638078928,-7.552699389634654e-05,-0.00029215411632321775
1798,7.491666666666666,-0.05473097538212103,0.2617993877991494,5.0,0.0,0.0,-0.00315311411395669,-5.2133575081825256e-05,-0.00020975225197616965
1799,7.495833333333334,-0.02740304260857361,0.2617993877991494,5.0,0.0,0.0,-0.001995687372982502,-3.30520051647909e-05,-0.0001398608146701008
1800,7.5,-5.64406375826433e-15,0.2617993877991494,5.0,0.0,0.0,-0.0011109374463558197,-1.8515627743909135e-05,-8.331453136634082e-05
1801,7.504166666666666,0.027403042608569766,0.2617993877991494,5.0,0.0,0.0,-0.0004890394047833979,-8.360110768990126e-06,-4.065630855620839e-05
1802,7.508333333333333,0.0547309753821098,0.2617993877991494,5.0,0.0,0.0,-3.5981756809633225e-05,-1.018028683574812e-06,-1.0974252290907316e-05
1803,7.5125,0.08190889435643832,0.2617993877991494,5.0,0.0,0.0,0.00036545429611578584,5.464840796776116e-06,9.273475370719098e-06
1804,7.516666666666667,0.10886230674474594,0.2617993877991494,5.0,0.0,0.0,0.0008348490227945149,1.3082071745884605e-05,2.641771425260231e-05
1805,7.520833333333333,0.13551733511719963,0.2617993877991494,5.0,0.0,0.0,0.0014929377939552069,2.3846481781220064e-05,4.9623529775999486e-05
1806,7.5249999999999995,0.16180091989378437,0.2617993877991494,5.0,0.0,0.0,0.0024160833563655615,3.903134711435996e-05,8.620785956736654e-05
1807,7.529166666666667,0.18764101959559137,0.2617993877991494,5.0,0.0,0.0,0.003599101211875677,5.8550809626467526e-05,0.00013639673124998808
1808,7.533333333333333,0.21296680830544723,0.2617993877991494,5.0,0.0,0.0,0.005025574471801519,8.213179535232484e-05,0.00019947567488998175
1809,7.5375,0.23770886979687939,0.2617993877991494,5.0,0.0,0.0,0.006676240358501673,0.00010945377289317548,0.000274578167591244
1810,7.541666666666667,0.2617993877991523,0.2617993877991494,5.0,0.0,0.0,0.008529393002390862,0.00014015550550539047,0.0003607046674005687
1811,7.545833333333333,0.285172331876907,0.2617993877991494,5.0,0.0,0.0,0.010561284609138966,0.00017384174861945212,0.00045674186549149454
1812,7.55,0.30776363841507304,0.2617993877991494,5.0,0.0,0.0,0.012746565975248814,0.00021009042393416166,0.0005614837864413857
1813,7.554166666666666,0.3295113862127318,0.2617993877991494,5.0,0.0,0.0,0.015058698132634163,0.0002484597498551011,0.0006736524519510567
1814,7.558333333333334,0.35035596620484283,0.2617993877991494,5.0,0.0,0.0,0.017470382153987885,0.00028849515365436673,0.0007919184281490743
1815,7.5625,0.37024024484653073,0.2617993877991494,5.0,0.0,0.0,0.019953949376940727,0.0003297359507996589,0.0009149207035079598
1816,7.566666666666666,0.3891097207121729,0.2617993877991494,5.0,0.0,0.0,0.022481698542833328,0.0003717209037858993,0.001041283831000328
1817,7.570833333333333,0.40691267388002844,0.2617993877991494,5.0,0.0,0.0,0.025026272982358932,0.0004139944212511182,0.0011696363799273968
1818,7.575,0.4236003076929366,0.2617993877991494,5.0,0.0,0.0,0.02756091207265854,0.00045611083623953164,0.001298624323680997
1819,7.579166666666667,0.4391268825065544,0.2617993877991494,5.0,0.0,0.0,0.030059704557061195,0.000497638713568449,0.0014269246021285653
1820,7.583333333333333,0.4534498410585531,0.2617993877991494,5.0,0.0,0.0,0.032497815787792206,0.0005381644004955888,0.001553255831822753
1821,7.5874999999999995,0.46652992511512265,0.2617993877991494,5.0,0.0,0.0,0.034851644188165665,0.0005772949079982936,0.0016763887833803892
1822,7.591666666666667,0.47833128307505246,0.2617993877991494,5.0,0.0,0.0,0.03709891811013222,0.000614659336861223,0.001795149757526815
1823,7.595833333333333,0.4888215682364703,0.2617993877991494,5.0,0.0,0.0,0.039218876510858536,0.0006499117007479072,0.0019084318773820996
1824,7.6,0.4979720274569253,0.2617993877991494,5.0,0.0,0.0,0.04119223728775978,0.0006827312172390521,0.0020151943899691105
1825,7.604166666666667,0.5057575799637317,0.2617993877991494,5.0,0.0,0.0,0.04300132021307945,0.0007128231227397919,0.0021144680213183165
1826,7.608333333333333,0.512156886098634,0.2617993877991494,5.0,0.0,0.0,0.04463007301092148,0.000739920069463551,0.0022053595166653395
1827,7.6125,0.5171524058083289,0.2617993877991494,5.0,0.0,0.0,0.04606406390666962,0.0007637817761860788,0.002287050010636449
1828,7.616666666666666,0.5207304467205273,0.2617993877991494,5.0,0.0,0.0,0.04729050397872925,0.0007841950282454491,0.002358797937631607
1829,7.620833333333334,0.5228812016737938,0.2617993877991494,5.0,0.0,0.0,0.04829832911491394,0.0008009757148101926,0.0024199450854212046
1830,7.625,0.5235987755982988,0.2617993877991494,5.0,0.0,0.0,0.049078114330768585,0.0008139665005728602,0.0024699093773961067
1831,7.629166666666666,0.5228812016737939,0.2617993877991494,5.0,0.0,0.0,0.049622248858213425,0.0004175153444521129,0.0025082004722207785
1832,7.633333333333333,0.5207304467205283,0.2617993877991494,5.0,0.0,0.0,0.04992485046386719,0.00042002054397016764,0.0025344090536236763
1833,7.6375,0.5171524058083303,0.2617993877991494,5.0,0.0,0.0,0.04998192936182022,0.0004204688884783536,0.002548223128542304
1834,7.641666666666667,0.5121568860986344,0.2617993877991494,5.0,0.0,0.0,0.049791377037763596,0.00041884277015924454,0.002549422439187765
1835,7.645833333333333,0.5057575799637323,0.2617993877991494,5.0,0.0,0.0,0.04935310781002045,0.00041514160693623126,0.00253789103589952
1836,7.6499999999999995,0.49797202745692826,0.2617993877991494,5.0,0.0,0.0,0.04866911098361015,0.00040938216261565685,0.0025136179756373167
1837,7.654166666666667,0.48882156823647377,0.2617993877991494,5.0,0.0,0.0,0.047743529081344604,0.00040159898344427347,0.002476702444255352
1838,7.658333333333333,0.4783312830750533,0.2617993877991494,5.0,0.0,0.0,0.04658278077840805,0.0003918458824045956,0.0024273633025586605
1839,7.6625,0.466529925115127,0.2617993877991494,5.0,0.0,0.0,0.045195650309324265,0.0003801962884608656,0.0023659414146095514
1840,7.666666666666667,0.4534498410585542,0.2617993877991494,5.0,0.0,0.0,0.043593280017375946,0.00036674324655905366,0.002292902208864689
1841,7.670833333333333,0.4391268825065555,0.2617993877991494,5.0,0.0,0.0,0.04178929701447487,0.00035160055267624557,0.002208842895925045
1842,7.675,0.42360030769294216,0.2617993877991494,5.0,0.0,0.0,0.0397997684776783,0.0003349024918861687,0.0021144915372133255
1843,7.679166666666666,0.40691267388003444,0.2617993877991494,5.0,0.0,0.0,0.03764320909976959,0.0003168035764247179,0.002010706812143326
1844,7.683333333333334,0.3891097207121743,0.2617993877991494,5.0,0.0,0.0,0.035340502858161926,0.0002974783128593117,0.0018984779017046094
1845,7.6875,0.3702402448465322,0.2617993877991494,5.0,0.0,0.0,0.03291479870676994,0.0002771198924165219,0.0017789173871278763
1846,7.691666666666666,0.35035596620484993,0.2617993877991494,5.0,0.0,0.0,0.03039132058620453,0.00025593891041353345,0.0016532542649656534
1847,7.695833333333333,0.3295113862127392,0.2617993877991494,5.0,0.0,0.0,0.027797184884548187,0.0002341617800993845,0.0015228257980197668
1848,7.7,0.3077636384150747,0.2617993877991494,5.0,0.0,0.0,0.025161081925034523,0.0002120280551025644,0.0013890608679503202
1849,7.704166666666667,0.2851723318769087,0.2617993877991494,5.0,0.0,0.0,0.02251296490430832,0.0001897877227747813,0.0012534651905298233
1850,7.708333333333333,0.26179938779915407,0.2617993877991494,5.0,0.0,0.0,0.019883669912815094,0.00016769825015217066,0.0011176037369295955
1851,7.7124999999999995,0.23770886979689446,0.2617993877991494,5.0,0.0,0.0,0.017304474487900734,0.00014602085866499692,0.000983077916316688
1852,7.716666666666667,0.21296680830544912,0.2617993877991494,5.0,0.0,0.0,0.014806654304265976,0.00012501658056862652,0.0008515023509971797
1853,7.720833333333333,0.1876410195955933,0.2617993877991494,5.0,0.0,0.0,0.01242096908390522,0.00010494230082258582,0.000724480370990932
1854,7.725,0.16180091989379342,0.2617993877991494,5.0,0.0,0.0,0.010177182964980602,8.604656613897532e-05,0.0006035786354914308
1855,7.729166666666667,0.1355173351172016,0.2617993877991494,5.0,0.0,0.0,0.008103540167212486,6.856531399535015e-05,0.0004902997752651572
1856,7.733333333333333,0.10886230674475522,0.2617993877991494,5.0,0.0,0.0,0.006226282566785812,5.271776899462566e-05,0.0003860580618493259
1857,7.7375,0.08190889435644035,0.2617993877991494,5.0,0.0,0.0,0.004569182638078928,3.870258660754189e-05,0.00029215411632321775
1858,7.741666666666666,0.05473097538211925,0.2617993877991494,5.0,0.0,0.0,0.00315311411395669,2.6694280677475035e-05,0.00020975225197616965
1859,7.745833333333334,0.027403042608571813,0.2617993877991494,5.0,0.0,0.0,0.001995687372982502,1.6840180251165293e-05,0.0001398608146701008
1860,7.75,3.8479895824504525e-15,0.2617993877991494,5.0,0.0,0.0,0.0011109374463558197,9.257812052965164e-06,8.331453136634082e-05
1861,7.754166666666666,-0.02740304260857156,0.2617993877991494,5.0,0.0,0.0,0.0004890394047833979,3.865874532493763e-06,4.065630855620839e-05
1862,7.758333333333333,-0.054730975382111594,0.2617993877991494,5.0,0.0,0.0,3.5981756809633225e-05,-1.1848442227346823e-07,1.0974252290907316e-05
1863,7.7625,-0.0819088943564401,0.2617993877991494,5.0,0.0,0.0,-0.00036545429611578584,-3.6715173337142915e-06,-9.273475370719098e-06
1864,7.766666666666667,-0.10886230674474769,0.2617993877991494,5.0,0.0,0.0,-0.0008348490227945149,-7.789156370563433e-06,-2.641771425260231e-05
1865,7.770833333333333,-0.13551733511719416,0.2617993877991494,5.0,0.0,0.0,-0.0014929377939552069,-1.3476965250447392e-05,-4.9623529775999486e-05
1866,7.7749999999999995,-0.1618009198937861,0.2617993877991494,5.0,0.0,0.0,-0.0024160833563655615,-2.1370740796555765e-05,-8.620785956736654e-05
1867,7.779166666666667,-0.18764101959559304,0.2617993877991494,5.0,0.0,0.0,-0.003599101211875677,-3.142673085676506e-05,-0.00013639673124998808
1868,7.783333333333333,-0.2129668083054489,0.2617993877991494,5.0,0.0,0.0,-0.005025574471801519,-4.350758536020294e-05,-0.00019947567488998175
1869,7.7875,-0.237708869796881,0.2617993877991494,5.0,0.0,0.0,-0.006676240358501673,-5.7452245528111234e-05,-0.000274578167591244
1870,7.791666666666667,-0.2617993877991474,0.2617993877991494,5.0,0.0,0.0,-0.008529393002390862,-7.307931809918955e-05,-0.0003607046674005687
1871,7.795833333333333,-0.2851723318769085,0.2617993877991494,5.0,0.0,0.0,-0.010561284609138966,-9.019039862323552e-05,-0.00045674186549149454
1872,7.8,-0.3077636384150745,0.2617993877991494,5.0,0.0,0.0,-0.012746565975248814,-0.00010857374581974,-0.0005614837864413857
1873,7.804166666666666,-0.3295113862127332,0.2617993877991494,5.0,0.0,0.0,-0.015058698132634163,-0.00012800774129573256,-0.0006736524519510567
1874,7.808333333333334,-0.35035596620484416,0.2617993877991494,5.0,0.0,0.0,-0.017470382153987885,-0.00014826442929916084,-0.0007919184281490743
1875,7.8125,-0.3702402448465268,0.2617993877991494,5.0,0.0,0.0,-0.019953949376940727,-0.00016911282727960497,-0.0009149207035079598
1876,7.816666666666666,-0.38910972071217415,0.2617993877991494,5.0,0.0,0.0,-0.022481698542833328,-0.00019032163254451007,-0.001041283831000328
1877,7.820833333333333,-0.40691267388002955,0.2617993877991494,5.0,0.0,0.0,-0.025026272982358932,-0.0002116624964401126,-0.0011696363799273968
1878,7.825,-0.42360030769293766,0.2617993877991494,5.0,0.0,0.0,-0.02756091207265854,-0.00023291200341191143,-0.001298624323680997
1879,7.829166666666667,-0.43912688250655135,0.2617993877991494,5.0,0.0,0.0,-0.030059704557061195,-0.00025385397020727396,-0.0014269246021285653
1880,7.833333333333333,-0.453449841058554,0.2617993877991494,5.0,0.0,0.0,-0.032497815787792206,-0.00027428101748228073,-0.001553255831822753
1881,7.8374999999999995,-0.4665299251151235,0.2617993877991494,5.0,0.0,0.0,-0.034851644188165665,-0.00029399621416814625,-0.0016763887833803892
1882,7.841666666666667,-0.4783312830750532,0.2617993877991494,5.0,0.0,0.0,-0.03709891811013222,-0.0003128137032035738,-0.001795149757526815
1883,7.845833333333333,-0.488821568236471,0.2617993877991494,5.0,0.0,0.0,-0.039218876510858536,-0.00033056020038202405,-0.0019084318773820996
1884,7.85,-0.4979720274569236,0.2617993877991494,5.0,0.0,0.0,-0.04119223728775978,-0.000347074877936393,-0.0020151943899691105
1885,7.854166666666667,-0.5057575799637303,0.2617993877991494,5.0,0.0,0.0,-0.04300132021307945,-0.00036221009213477373,-0.0021144680213183165
1886,7.858333333333333,-0.5121568860986343,0.2617993877991494,5.0,0.0,0.0,-0.04463007301092148,-0.0003758319071494043,-0.0022053595166653395
1887,7.8625,-0.5171524058083291,0.2617993877991494,5.0,0.0,0.0,-0.04606406390666962,-0.0003878199786413461,-0.002287050010636449
1888,7.866666666666666,-0.5207304467205266,0.2617993877991494,5.0,0.0,0.0,-0.04729050397872925,-0.0003980676701758057,-0.002358797937631607
1889,7.870833333333334,-0.5228812016737935,0.2617993877991494,5.0,0.0,0.0,-0.04829832911491394,-0.0004064826644025743,-0.0024199450854212046
1890,7.875,-0.5235987755982988,0.2617993877991494,5.0,0.0,0.0,-0.049078114330768585,-0.0008139665005728602,-0.0024699093773961067
1891,7.879166666666666,-0.5228812016737938,0.2617993877991494,5.0,0.0,0.0,-0.049622248858213425,-0.0008230410749092698,-0.0025082004722207785
1892,7.883333333333333,-0.520730446720528,0.2617993877991494,5.0,0.0,0.0,-0.04992485046386719,-0.000828100717626512,-0.0025344090536236763
1893,7.8875,-0.51715240580833,0.2617993877991494,5.0,0.0,0.0,-0.04998192936182022,-0.000829079479444772,-0.002548223128542304
1894,7.891666666666667,-0.5121568860986355,0.2617993877991494,5.0,0.0,0.0,-0.049791377037763596,-0.0008259418536908925,-0.002549422439187765
1895,7.895833333333333,-0.5057575799637317,0.2617993877991494,5.0,0.0,0.0,-0.04935310781002045,-0.0008186862105503678,-0.00253789103589952
1896,7.8999999999999995,-0.4979720274569277,0.2617993877991494,5.0,0.0,0.0,-0.04866911098361015,-0.0008073457865975797,-0.0025136179756373167
1897,7.904166666666667,-0.48882156823647316,0.2617993877991494,5.0,0.0,0.0,-0.047743529081344604,-0.000791989266872406,-0.002476702444255352
1898,7.908333333333333,-0.47833128307505557,0.2617993877991494,5.0,0.0,0.0,-0.04658278077840805,-0.0007727236370556056,-0.0024273633025586605
1899,7.9125,-0.46652992511512614,0.2617993877991494,5.0,0.0,0.0,-0.045195650309324265,-0.0007496950565837324,-0.0023659414146095514
1900,7.916666666666667,-0.4534498410585533,0.2617993877991494,5.0,0.0,0.0,-0.043593280017375946,-0.0007230888586491346,-0.002292902208864689
1901,7.920833333333333,-0.4391268825065546,0.2617993877991494,5.0,0.0,0.0,-0.04178929701447487,-0.0006931318785063922,-0.002208842895925045
1902,7.925,-0.42360030769294116,0.2617993877991494,5.0,0.0,0.0,-0.0397997684776783,-0.0006600918131880462,-0.0021144915372133255
1903,7.929166666666666,-0.406912673880038,0.2617993877991494,5.0,0.0,0.0,-0.03764320909976959,-0.0006242766394279897,-0.002010706812143326
1904,7.933333333333334,-0.3891097207121731,0.2617993877991494,5.0,0.0,0.0,-0.035340502858161926,-0.0005860343808308244,-0.0018984779017046094
1905,7.9375,-0.3702402448465309,0.2617993877991494,5.0,0.0,0.0,-0.03291479870676994,-0.0005457501392811537,-0.0017789173871278763
1906,7.941666666666666,-0.35035596620484855,0.2617993877991494,5.0,0.0,0.0,-0.03039132058620453,-0.0005038441740907729,-0.0016532542649656534
