step,t,wing_q,wing_qd,wing_qdd,wing_q_R,wing_qd_R,wing_qdd_R,airspeed,v_air_wx,v_air_wy,v_air_wz,body_pitch_deg,mod_enabled,mod_delta,mod_mode,mod_smooth,mod_f_eff_hz,mod_fd_hz,mod_fu_hz,omega_w_norm_L,omega_w_norm_R,omega_c_norm_L,omega_c_norm_R,joint_pos_L,joint_pos_R,joint_vel_L,joint_vel_R,eta_tip_L,eta_tip_R,tau_twist_x_L,tau_twist_x_R,tau_hinge_L,tau_hinge_R,power_in_L,power_in_R,power_in_T,F_wang_x_L,F_wang_y_L,F_wang_z_L,tau_wang_x_L,tau_wang_y_L,tau_wang_z_L,F_link_x_L,F_link_y_L,F_link_z_L,tau_link_x_L,tau_link_y_L,tau_link_z_L,F_world_x_L,F_world_y_L,F_world_z_L,tau_world_x_L,tau_world_y_L,tau_world_z_L,F_wang_x_R,F_wang_y_R,F_wang_z_R,tau_wang_x_R,tau_wang_y_R,tau_wang_z_R,F_link_x_R,F_link_y_R,F_link_z_R,tau_link_x_R,tau_link_y_R,tau_link_z_R,F_world_x_R,F_world_y_R,F_world_z_R,tau_world_x_R,tau_world_y_R,tau_world_z_R,p_base_wx,p_base_wy,p_base_wz,p_wing_L_wx,p_wing_L_wy,p_wing_L_wz,p_wing_R_wx,p_wing_R_wy,p_wing_R_wz,F_world_x_T,F_world_y_T,F_world_z_T,tau_world_x_T,tau_world_y_T,tau_world_z_T,tau_world_x_T_about_base,tau_world_y_T_about_base,tau_world_z_T_about_base,aoa_mean_deg_L,aoa_mean_deg_R,aoa_max_deg_L,aoa_max_deg_R,aoa_frac_pre_L,aoa_frac_pre_R,aoa_frac_mid_L,aoa_frac_mid_R,aoa_frac_post_L,aoa_frac_post_R,del_sep_ratio_L,del_sep_ratio_R
874,3.6416666666666666,0.33979121888635244,-11.24878543279049,-271.64199765915316,0.33979121888635244,-11.24878543279049,-271.64199765915316,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,11.24878215789795,11.248783111572266,11.248785018920898,11.248785018920898,0.29316964745521545,0.2928526997566223,-9.393589973449707,-9.546183586120605,0.0,0.0,0.0,0.0,nan,nan,50.3837890625,50.3837890625,100.767578125,0.0,11.650245666503906,0.2796749472618103,0.0,0.0,0.0,0.2796749472618103,0.0,11.650245666503906,0.0,0.0,0.0,-1.6831225156784058,2.9181289672851562,11.15607738494873,0.0,0.0,0.0,0.0,11.650245666503906,0.2796749472618103,0.0,0.0,0.0,0.2796749472618103,0.0,11.650245666503906,-0.0,-0.0,-0.0,-1.6831222772598267,-2.918130874633789,11.156076431274414,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.341104507446289e-07,0.0559999942779541,0.6000000238418579,-6.705522537231445e-08,-0.055999934673309326,0.6000000238418579,-3.3662447929382324,-1.9073486328125e-06,22.312152862548828,0.0,0.0,0.0,7.152557373046875e-07,2.4448636395391077e-06,-8.940696716308594e-08,19.41654396057129,19.416545867919922,44.47475051879883,44.47475051879883,0.43548205494880676,0.43548205494880676,0.41480013728141785,0.41480013728141785,0.14971785247325897,0.14971785247325897,0.678206205368042,0.678206205368042
875,3.6458333333333335,0.2906743459158583,-12.30003930242235,-232.37610510252898,0.2906743459158583,-12.30003930242235,-232.37610510252898,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,12.300037384033203,12.300037384033203,12.300039291381836,12.300039291381836,0.2421296089887619,0.24168168008327484,-9.424251556396484,-9.622454643249512,0.0,0.0,0.0,0.0,nan,nan,58.681068420410156,58.681068420410156,117.36213684082031,0.0,12.174959182739258,0.23719508945941925,0.0,0.0,0.0,0.23719508945941925,0.0,12.174959182739258,0.0,0.0,0.0,-1.8366987705230713,2.4671761989593506,11.782422065734863,0.0,0.0,0.0,0.0,12.174959182739258,0.23719508945941925,0.0,0.0,0.0,0.23719508945941925,0.0,12.174959182739258,-0.0,-0.0,-0.0,-1.8366986513137817,-2.4671788215637207,11.782421112060547,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.1920928955078125e-07,0.05600005388259888,0.6000000238418579,1.4901161193847656e-08,-0.055999934673309326,0.6000000238418579,-3.6733975410461426,-2.6226043701171875e-06,23.564842224121094,0.0,0.0,0.0,1.4901161193847656e-06,1.4479539913736517e-06,-1.043081283569336e-07,21.147274017333984,21.147274017333984,47.3891716003418,47.3891716003418,0.40716320276260376,0.40716320276260376,0.37880411744117737,0.37880411744117737,0.21403278410434723,0.21403278410434723,0.7212798595428467,0.7212798595428467
876,3.65,0.23752782946373566,-13.180776668292548,-189.8887625955755,0.23752782946373566,-13.180776668292548,-189.8887625955755,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,13.180776596069336,13.180774688720703,13.180777549743652,13.180777549743652,0.18764469027519226,0.1870727241039276,-9.338396072387695,-9.579742431640625,0.0,0.0,0.0,0.0,nan,nan,66.22721862792969,66.22721862792969,132.45443725585938,0.0,12.666221618652344,0.2339593768119812,0.0,0.0,0.0,0.2339593768119812,0.0,12.666221618652344,0.0,0.0,0.0,-1.9440581798553467,1.904217004776001,12.372651100158691,0.0,0.0,0.0,0.0,12.666221618652344,0.2339593768119812,0.0,0.0,0.0,0.2339593768119812,0.0,12.666221618652344,-0.0,-0.0,-0.0,-1.944057822227478,-1.9042195081710815,12.372651100158691,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-5.960464477539063e-08,0.05600002408027649,0.6000000238418579,-6.705522537231445e-08,-0.0559999942779541,0.6000000834465027,-3.888115882873535,-2.5033950805664062e-06,24.745302200317383,0.0,0.0,0.0,4.76837158203125e-07,1.6829933429107768e-06,8.940696716308594e-08,22.54304313659668,22.54304313659668,49.607276916503906,49.60727310180664,0.3787931799888611,0.3787931799888611,0.35283398628234863,0.35283398628234863,0.26837289333343506,0.26837289333343506,0.7357125878334045,0.7357125878334045
877,3.654166666666667,0.18108844426294465,-13.878787792475288,-144.7689758252027,0.18108844426294465,-13.878787792475288,-144.7689758252027,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,13.8787841796875,13.878788948059082,13.878787994384766,13.878787994384766,0.1305844932794571,0.1298961043357849,-9.118919372558594,-9.399974822998047,0.0,0.0,0.0,0.0,nan,nan,72.18049621582031,72.18049621582031,144.36099243164062,0.0,12.948232650756836,0.20045925676822662,0.0,0.0,0.0,0.20045925676822662,0.0,12.948232650756836,0.0,0.0,0.0,-2.0409908294677734,1.2214152812957764,12.729470252990723,0.0,0.0,0.0,0.0,12.948232650756836,0.20045925676822662,0.0,0.0,0.0,0.20045925676822662,0.0,12.948232650756836,-0.0,-0.0,-0.0,-2.0409905910491943,-1.2214181423187256,12.729470252990723,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.1175870895385742e-07,0.05600002408027649,0.6000000238418579,6.705522537231445e-08,-0.055999964475631714,0.6000000834465027,-4.081981658935547,-2.86102294921875e-06,25.458940505981445,0.0,0.0,0.0,8.344650268554688e-07,6.907041552040027e-07,-8.195638656616211e-08,23.618215560913086,23.618215560913086,51.23594665527344,51.2359504699707,0.36458078026771545,0.36458078026771545,0.3392946124076843,0.3392946124076843,0.296124666929245,0.296124666929245,0.7646980285644531,0.7646980285644531
878,3.658333333333333,0.12213861436941245,-14.384396086663974,-97.64224427978803,0.12213861436941245,-14.384396086663974,-97.64224427978803,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.3843994140625,14.384395599365234,14.38439655303955,14.38439655303955,0.071689672768116,0.07089461386203766,-8.776914596557617,-9.093873977661133,0.0,0.0,0.0,0.0,nan,nan,76.26166534423828,76.26166534423828,152.52333068847656,0.0,13.09123420715332,0.18684658408164978,0.0,0.0,0.0,0.18684658408164978,0.0,13.09123420715332,0.0,0.0,0.0,-2.087820529937744,0.4649161100387573,12.91666316986084,0.0,0.0,0.0,0.0,13.09123420715332,0.18684658408164978,0.0,0.0,0.0,0.18684658408164978,0.0,13.09123420715332,-0.0,-0.0,-0.0,-2.087820529937744,-0.46491900086402893,12.91666316986084,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600005388259888,0.6000000238418579,1.4901161193847656e-08,-0.0559999942779541,0.6000000238418579,-4.175641059875488,-2.8908252716064453e-06,25.83332633972168,0.0,0.0,0.0,7.152557373046875e-07,1.2112539025110891e-06,7.450580596923828e-08,24.389989852905273,24.389989852905273,52.35324478149414,52.35324478149414,0.35034558176994324,0.35034558176994324,0.3255317211151123,0.3255317211151123,0.32412275671958923,0.32412275671958923,0.7792512774467468,0.7792512774467468
879,3.6625,0.06149556634993848,-14.690592259548499,-49.16188989588168,0.06149556634993848,-14.690592259548499,-49.16188989588168,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.690587997436523,14.690587997436523,14.690591812133789,14.690592765808105,0.011789590120315552,0.010898986831307411,-8.31507682800293,-8.663569450378418,0.0,0.0,0.0,0.0,nan,nan,78.10894012451172,78.10894012451172,156.21788024902344,0.0,13.073968887329102,0.1939469277858734,0.0,0.0,0.0,0.1939469277858734,0.0,13.073968887329102,0.0,0.0,0.0,-2.078547477722168,-0.32840248942375183,12.904963493347168,0.0,0.0,0.0,0.0,13.073968887329102,0.1939469277858734,0.0,0.0,0.0,0.1939469277858734,0.0,13.073968887329102,-0.0,-0.0,-0.0,-2.078547477722168,0.3283998370170593,12.904963493347168,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.195638656616211e-08,0.05600002408027649,0.6000000238418579,-5.960464477539063e-08,-0.055999964475631714,0.6000000834465027,-4.157094955444336,-2.652406692504883e-06,25.809926986694336,0.0,0.0,0.0,7.748603820800781e-07,1.950731075339718e-06,1.2665987014770508e-07,24.882593154907227,24.882596969604492,53.011905670166016,53.01190948486328,0.3360842764377594,0.3360842764377594,0.3257282078266144,0.3257282078266144,0.3381875455379486,0.3381875455379486,0.7792512774467468,0.7792512774467468
880,3.6666666666666665,7.690765567781121e-15,-14.793131487223619,-6.148289909337043e-12,7.690765567781121e-15,-14.793131487223619,-6.148289909337043e-12,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.793131828308105,14.793126106262207,14.793131828308105,14.793131828308105,-0.04822055995464325,-0.04919477552175522,-7.729401588439941,-8.1044340133667,0.0,0.0,0.0,0.0,nan,nan,77.37499237060547,77.37499237060547,154.74998474121094,0.0,12.800893783569336,0.17415669560432434,0.0,0.0,0.0,0.17415669560432434,0.0,12.800893783569336,0.0,0.0,0.0,-2.043001651763916,-1.1073919534683228,12.589402198791504,0.0,0.0,0.0,0.0,12.800893783569336,0.17415669560432434,0.0,0.0,0.0,0.17415669560432434,0.0,12.800893783569336,-0.0,-0.0,-0.0,-2.043001174926758,1.107388973236084,12.589402198791504,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-4.470348358154297e-08,0.05600002408027649,0.6000000238418579,-1.1920928955078125e-07,-0.055999934673309326,0.6000000834465027,-4.086002826690674,-2.9802322387695312e-06,25.178804397583008,0.0,0.0,0.0,1.0728836059570312e-06,2.1853361431567464e-06,1.2665987014770508e-07,25.105499267578125,25.105499267578125,53.24258041381836,53.24258041381836,0.3360842764377594,0.3360842764377594,0.3257282078266144,0.3257282078266144,0.3381875455379486,0.3381875455379486,0.7938439249992371,0.7938439249992371
881,3.6708333333333334,-0.061495566349937976,-14.6905922595485,49.161889895881274,-0.061495566349937976,-14.6905922595485,49.161889895881274,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.690589904785156,14.690587043762207,14.690591812133789,14.690591812133789,-0.10756352543830872,-0.10860783606767654,-7.036787033081055,-7.433160781860352,0.0,0.0,0.0,0.0,nan,nan,74.225830078125,74.225830078125,148.45166015625,0.0,12.356521606445312,0.1759849637746811,0.0,0.0,0.0,0.1759849637746811,0.0,12.356521606445312,0.0,0.0,0.0,-1.9488773345947266,-1.823476791381836,12.066125869750977,0.0,0.0,0.0,0.0,12.356521606445312,0.1759849637746811,0.0,0.0,0.0,0.1759849637746811,0.0,12.356521606445312,-0.0,-0.0,-0.0,-1.9488780498504639,1.8234740495681763,12.066125869750977,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600002408027649,0.6000000238418579,-7.450580596923828e-08,-0.05599990487098694,0.6000000834465027,-3.8977553844451904,-2.7418136596679688e-06,24.132251739501953,0.0,0.0,0.0,1.3113021850585938e-06,2.0939542082487606e-06,2.2351741790771484e-07,25.04660987854004,25.04660987854004,53.055877685546875,53.055870056152344,0.3360842764377594,0.3360842764377594,0.3257282078266144,0.3257282078266144,0.3381875455379486,0.3381875455379486,0.7938439249992371,0.7938439249992371
882,3.675,-0.12213861436940472,-14.384396086664028,97.64224427978185,-0.12213861436940472,-14.384396086664028,97.64224427978185,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.384395599365234,14.384392738342285,14.384397506713867,14.384397506713867,-0.16538985073566437,-0.16648998856544495,-6.2425360679626465,-6.6546735763549805,0.0,0.0,0.0,0.0,nan,nan,68.78526306152344,68.78526306152344,137.57052612304688,0.0,11.707505226135254,0.17560440301895142,0.0,0.0,0.0,0.17560440301895142,0.0,11.707505226135254,0.0,0.0,0.0,-1.8159079551696777,-2.426292896270752,11.309823036193848,0.0,0.0,0.0,0.0,11.707505226135254,0.17560440301895142,0.0,0.0,0.0,0.17560440301895142,0.0,11.707505226135254,-0.0,-0.0,-0.0,-1.8159080743789673,2.426290273666382,11.309823036193848,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-2.9802322387695312e-08,0.05600005388259888,0.6000000834465027,0.0,-0.0559999942779541,0.6000000238418579,-3.6318159103393555,-2.6226043701171875e-06,22.619646072387695,0.0,0.0,0.0,7.748603820800781e-07,4.452955408851267e-07,1.7136335372924805e-07,24.698287963867188,24.698287963867188,52.44316482543945,52.44316482543945,0.35034558176994324,0.35034558176994324,0.3255317211151123,0.3255317211151123,0.32412275671958923,0.32412275671958923,0.7938439249992371,0.7938439249992371
883,3.6791666666666667,-0.1810884442629442,-13.878787792475293,144.7689758252023,-0.1810884442629442,-13.878787792475293,144.7689758252023,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,13.878785133361816,13.878787994384766,13.878787994384766,13.878787994384766,-0.22090402245521545,-0.22204481065273285,-5.358643054962158,-5.780760765075684,0.0,0.0,0.0,0.0,nan,nan,61.43637466430664,61.43637466430664,122.87274932861328,0.0,10.87197494506836,0.173027902841568,0.0,0.0,0.0,0.173027902841568,0.0,10.87197494506836,0.0,0.0,0.0,-1.6502478122711182,-2.875847816467285,10.35547924041748,0.0,0.0,0.0,0.0,10.87197494506836,0.173027902841568,0.0,0.0,0.0,0.173027902841568,0.0,10.87197494506836,-0.0,-0.0,-0.0,-1.6502485275268555,2.8758456707000732,10.355480194091797,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.341104507446289e-07,0.05600002408027649,0.6000000238418579,4.470348358154297e-08,-0.055999964475631714,0.6000000834465027,-3.3004963397979736,-2.1457672119140625e-06,20.710960388183594,0.0,0.0,0.0,4.172325134277344e-07,1.0242142707284074e-06,5.736947059631348e-07,24.050460815429688,24.050457000732422,51.37596893310547,51.37596893310547,0.35034558176994324,0.35034558176994324,0.35352978110313416,0.35352978110313416,0.296124666929245,0.296124666929245,0.7938439249992371,0.7938439249992371
884,3.683333333333333,-0.23752782946372855,-13.180776668292651,189.88876259556986,-0.23752782946372855,-13.180776668292651,189.88876259556986,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,13.180776596069336,13.180774688720703,13.180777549743652,13.180777549743652,-0.27337029576301575,-0.2745358943939209,-4.4027862548828125,-4.829097270965576,0.0,0.0,0.0,0.0,nan,nan,52.76593017578125,52.76593017578125,105.5318603515625,0.0,9.911828994750977,0.19176842272281647,0.0,0.0,0.0,0.19176842272281647,0.0,9.911828994750977,0.0,0.0,0.0,-1.442678689956665,-3.15690016746521,9.286215782165527,0.0,0.0,0.0,0.0,9.911828994750977,0.19176842272281647,0.0,0.0,0.0,0.19176842272281647,0.0,9.911828994750977,-0.0,-0.0,-0.0,-1.4426790475845337,3.156898260116577,9.286215782165527,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-2.9802322387695312e-08,0.05600002408027649,0.6000000238418579,-5.960464477539063e-08,-0.055999934673309326,0.6000000238418579,-2.8853578567504883,-1.9073486328125e-06,18.572431564331055,0.0,0.0,0.0,8.344650268554688e-07,1.0022331480286084e-06,2.2351741790771484e-08,23.090404510498047,23.090402603149414,49.804080963134766,49.804073333740234,0.36458078026771545,0.36458078026771545,0.36704638600349426,0.36704638600349426,0.26837289333343506,0.26837289333343506,0.7792512774467468,0.7792512774467468
885,3.6875,-0.2906743459158517,-12.300039302422475,232.3761051025237,-0.2906743459158517,-12.300039302422475,232.3761051025237,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,12.300037384033203,12.300037384033203,12.300039291381836,12.300039291381836,-0.32204797863960266,-0.32322221994400024,-3.3860812187194824,-3.810666561126709,0.0,0.0,0.0,0.0,nan,nan,43.323875427246094,43.323875427246094,86.64775085449219,0.0,8.820752143859863,0.20784923434257507,0.0,0.0,0.0,0.20784923434257507,0.0,8.820752143859863,0.0,0.0,0.0,-1.2192806005477905,-3.2495956420898438,8.111865043640137,0.0,0.0,0.0,0.0,8.820752143859863,0.20784923434257507,0.0,0.0,0.0,0.20784923434257507,0.0,8.820752143859863,-0.0,-0.0,-0.0,-1.2192809581756592,3.24959397315979,8.111865997314453,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.341104507446289e-07,0.05600002408027649,0.6000000834465027,1.4901161193847656e-08,-0.055999964475631714,0.6000000834465027,-2.43856143951416,-1.6689300537109375e-06,16.223731994628906,0.0,0.0,0.0,4.470348358154297e-07,9.670095550973201e-07,5.289912223815918e-07,21.804054260253906,21.80405044555664,47.652587890625,47.652587890625,0.3929862082004547,0.3929862082004547,0.3795798718929291,0.3795798718929291,0.2274339199066162,0.2274339199066162,0.7646980285644531,0.7646980285644531
886,3.6916666666666664,-0.3397912188863464,-11.248785432790635,271.64199765914833,-0.3397912188863464,-11.248785432790635,271.64199765914833,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,11.248780250549316,11.248785018920898,11.248784065246582,11.248784065246582,-0.3662765622138977,-0.3674429655075073,-2.324925661087036,-2.7419490814208984,0.0,0.0,0.0,0.0,nan,nan,33.756710052490234,33.756710052490234,67.51342010498047,0.0,7.63545036315918,0.22010856866836548,0.0,0.0,0.0,0.22010856866836548,0.0,7.63545036315918,0.0,0.0,0.0,-0.9903905391693115,-3.1580474376678467,6.884359836578369,0.0,0.0,0.0,0.0,7.63545036315918,0.22010856866836548,0.0,0.0,0.0,0.22010856866836548,0.0,7.63545036315918,-0.0,-0.0,-0.0,-0.9903910160064697,3.1580467224121094,6.884360313415527,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.4901161193847656e-07,0.0559999942779541,0.6000000238418579,-5.960464477539063e-08,-0.055999964475631714,0.6000000834465027,-1.9807815551757812,-7.152557373046875e-07,13.768720626831055,0.0,0.0,0.0,-2.9802322387695312e-08,1.4952213405194925e-06,2.8312206268310547e-07,20.178932189941406,20.178932189941406,44.818519592285156,44.81851577758789,0.4213273823261261,0.4213273823261261,0.4165225923061371,0.4165225923061371,0.1621500849723816,0.1621500849723816,0.7501851320266724,0.7501851320266724
887,3.6958333333333333,-0.384197536936749,-10.041588682294279,307.142093816529,-0.384197536936749,-10.041588682294279,307.142093816529,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,10.04158878326416,10.04158878326416,10.04158878326416,10.04158878326416,-0.4054583013057709,-0.4066005349159241,-1.236472249031067,-1.640256404876709,0.0,0.0,0.0,0.0,nan,nan,24.67929458618164,24.67929458618164,49.35858917236328,0.0,6.39516544342041,0.2274835854768753,0.0,0.0,0.0,0.2274835854768753,0.0,6.39516544342041,0.0,0.0,0.0,-0.7656542658805847,-2.9009265899658203,5.652281761169434,0.0,0.0,0.0,0.0,6.39516544342041,0.2274835854768753,0.0,0.0,0.0,0.2274835854768753,0.0,6.39516544342041,-0.0,-0.0,-0.0,-0.7656542658805847,2.9009251594543457,5.65228271484375,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-7.450580596923828e-08,0.05600002408027649,0.6000000834465027,2.9802322387695312e-08,-0.055999934673309326,0.6000000834465027,-1.5313085317611694,-1.430511474609375e-06,11.304564476013184,0.0,0.0,0.0,4.470348358154297e-07,2.5267667069783784e-07,3.688037395477295e-07,18.210081100463867,18.210079193115234,41.169219970703125,41.169219970703125,0.4637744426727295,0.4637744426727295,0.4546004831790924,0.4546004831790924,0.08162510395050049,0.08162510395050049,0.7357125878334045,0.7357125878334045
888,3.6999999999999997,-0.4232776914569696,-8.695184523413575,338.3842526854187,-0.4232776914569696,-8.695184523413575,338.3842526854187,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,8.695181846618652,8.695185661315918,8.695185661315918,8.695185661315918,-0.4390837848186493,-0.44018545746803284,-0.14124852418899536,-0.5263975262641907,0.0,0.0,0.0,0.0,nan,nan,16.659069061279297,16.659069061279297,33.318138122558594,0.0,5.167438983917236,0.25227442383766174,0.0,0.0,0.0,0.25227442383766174,0.0,5.167438983917236,0.0,0.0,0.0,-0.5347298979759216,-2.522151231765747,4.485408306121826,0.0,0.0,0.0,0.0,5.167438983917236,0.25227442383766174,0.0,0.0,0.0,0.25227442383766174,0.0,5.167438983917236,-0.0,-0.0,-0.0,-0.5347302556037903,2.522151231765747,4.485408306121826,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.341104507446289e-07,0.05600005388259888,0.6000000238418579,1.4901161193847656e-08,-0.0559999942779541,0.6000000238418579,-1.069460153579712,0.0,8.970816612243652,0.0,0.0,0.0,2.682209014892578e-07,5.984471158626548e-07,3.8743019104003906e-07,15.911486625671387,15.911483764648438,36.54754638671875,36.54753875732422,0.5203555822372437,0.5203555822372437,0.47170189023017883,0.47170189023017883,0.00794259924441576,0.00794259924441576,0.7068858742713928,0.7068858742713928
889,3.7041666666666666,-0.45648991090048746,-7.228238272914899,364.9353615277836,-0.45648991090048746,-7.228238272914899,364.9353615277836,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,7.228237152099609,7.228235721588135,7.228238582611084,7.228238582611084,-0.46669408679008484,-0.46773943305015564,0.9444158673286438,0.5830087661743164,0.0,0.0,0.0,0.0,nan,nan,10.065006256103516,10.065006256103516,20.13001251220703,0.0,3.980125665664673,0.29088419675827026,0.0,0.0,0.0,0.29088419675827026,0.0,3.980125665664673,0.0,0.0,0.0,-0.30522453784942627,-2.056922674179077,3.4061594009399414,0.0,0.0,0.0,0.0,3.980125665664673,0.29088419675827026,0.0,0.0,0.0,0.29088419675827026,0.0,3.980125665664673,-0.0,-0.0,-0.0,-0.3052244484424591,2.056922197341919,3.4061596393585205,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.043081283569336e-07,0.05600002408027649,0.6000000238418579,-1.6391277313232422e-07,-0.055999934673309326,0.6000000238418579,-0.610448956489563,-4.76837158203125e-07,6.812318801879883,0.0,0.0,0.0,2.980232238769531e-07,9.499887596575718e-07,-8.940696716308594e-08,13.339091300964355,13.339092254638672,30.7954044342041,30.7954044342041,0.61945641040802,0.61945641040802,0.38054367899894714,0.38054367899894714,0.0,0.0,0.663915753364563,0.663915753364563
890,3.7083333333333335,-0.48337377140990434,-5.661086332958881,386.42734003594666,-0.48337377140990434,-5.661086332958881,386.42734003594666,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,5.661086559295654,5.6610846519470215,5.661086559295654,5.661086082458496,-0.48790743947029114,-0.48888134956359863,2.0053014755249023,1.672414779663086,0.0,0.0,0.0,0.0,nan,nan,5.09935188293457,5.09935188293457,10.19870376586914,0.0,2.8515419960021973,0.33705443143844604,0.0,0.0,0.0,0.33705443143844604,0.0,2.8515419960021973,0.0,0.0,0.0,-0.08494752645492554,-1.5387613773345947,2.4227867126464844,0.0,0.0,0.0,0.0,2.8515419960021973,0.33705443143844604,0.0,0.0,0.0,0.33705443143844604,0.0,2.8515419960021973,-0.0,-0.0,-0.0,-0.0849473625421524,1.5387609004974365,2.4227869510650635,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.043081283569336e-07,0.05600003898143768,0.6000000834465027,-1.043081283569336e-07,-0.05599990487098694,0.6000000238418579,-0.16989488899707794,-4.76837158203125e-07,4.845573425292969,0.0,0.0,0.0,4.023313522338867e-07,5.10495965500013e-07,2.0489096641540527e-08,10.641021728515625,10.641022682189941,23.819236755371094,23.819244384765625,0.7859672904014587,0.7859672904014587,0.21403278410434723,0.21403278410434723,0.0,0.0,0.6070138216018677,0.6070138216018677
