modulation_profile,modulation_ff_amp,modulation_ff_shift_deg,amp,delta,f_eff_hz,f_down_hz,f_up_hz,mean_thrust_N,mean_lift_N,mean_pin_W,mean_eta,sep_ratio,peak_power_W,peak_normal_N,mean_Nc_N,mean_Na_N,mean_Fx_suction_N,mean_Fx_camber_N,mean_Fx_friction_N,mean_Fx_total_N,mean_k,mean_alpha_prime,mean_alpha_le,share_Na,share_Fx_suction,share_Fx_camber,share_Fx_friction,csv
phase_ff,0.060000,180.000000,0.060000,0.440000,4.000000,4.545455,3.571429,-0.805444,7.677214,45.944706,-0.120962,0.352413,115.016075,23.911448,10.987186,0.004561,5.728456,0.090876,-0.129859,1.209008,0.497154,-0.110862,0.150938,0.000415,0.962897,0.015275,0.021828,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p4400000000000001/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.460000,4.000000,4.347826,3.703704,-0.804228,7.678962,45.976494,-0.120696,0.352135,115.249886,23.935375,10.987327,0.004575,5.730513,0.090877,-0.129859,1.210634,0.497154,-0.110864,0.150936,0.000416,0.962909,0.015270,0.021820,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p46000000000000013/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.480000,4.000000,4.166667,3.846154,-0.803595,7.680529,46.009327,-0.120515,0.352043,115.484192,23.959332,10.987490,0.004592,5.732567,0.090878,-0.129859,1.211651,0.497154,-0.110865,0.150934,0.000418,0.962922,0.015265,0.021813,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p48000000000000015/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.500000,4.000000,4.000000,4.000000,-0.802911,7.682449,46.042630,-0.120325,0.351906,115.718987,23.983313,10.987674,0.004610,5.734620,0.090880,-0.129859,1.212809,0.497154,-0.110866,0.150933,0.000419,0.962934,0.015260,0.021805,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p5000000000000001/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.520000,4.000000,3.846154,4.166667,-0.802355,7.683111,46.073435,-0.120161,0.351907,115.954285,24.007320,10.987879,0.004630,5.736670,0.090882,-0.129859,1.213517,0.497153,-0.110867,0.150932,0.000421,0.962947,0.015255,0.021798,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p5200000000000001/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.540000,4.000000,3.703704,4.347826,-0.801657,7.684443,46.104993,-0.119975,0.351812,116.190086,24.031353,10.988107,0.004652,5.738718,0.090884,-0.129859,1.214537,0.497151,-0.110867,0.150932,0.000423,0.962959,0.015250,0.021790,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p5400000000000001/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.560000,4.000000,3.571429,4.545455,-0.800882,7.686410,46.137785,-0.119774,0.351644,116.426407,24.055416,10.988355,0.004675,5.740764,0.090886,-0.129859,1.215794,0.497149,-0.110868,0.150932,0.000425,0.962972,0.015245,0.021783,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p5600000000000002/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.580000,4.000000,3.448276,4.761905,-0.800233,7.687976,46.169630,-0.119594,0.351544,116.663246,24.079504,10.988625,0.004701,5.742807,0.090888,-0.129859,1.216826,0.497146,-0.110867,0.150932,0.000428,0.962984,0.015241,0.021775,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p5800000000000002/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.600000,4.000000,3.333333,5.000000,-0.799567,7.689290,46.200946,-0.119413,0.351458,116.900589,24.103622,10.988917,0.004729,5.744847,0.090891,-0.129859,1.217810,0.497143,-0.110867,0.150933,0.000430,0.962996,0.015236,0.021768,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p6000000000000002/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.620000,4.000000,3.225806,5.263158,-0.798918,7.691304,46.233772,-0.119232,0.351322,117.138466,24.127762,10.989231,0.004758,5.746886,0.090893,-0.129859,1.218958,0.497139,-0.110866,0.150933,0.000433,0.963008,0.015231,0.021761,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p6200000000000002/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.640000,4.000000,3.125000,5.555556,-0.798277,7.692189,46.263841,-0.119059,0.351276,117.376884,24.151934,10.989566,0.004790,5.748922,0.090896,-0.129859,1.219806,0.497135,-0.110865,0.150935,0.000436,0.963021,0.015226,0.021753,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p6400000000000002/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.660000,4.000000,3.030303,5.882353,-0.797723,7.693406,46.294744,-0.118897,0.351229,117.615822,24.160263,10.989922,0.004823,5.750955,0.090899,-0.129859,1.220656,0.497129,-0.110863,0.150936,0.000439,0.963033,0.015222,0.021746,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p6600000000000003/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.680000,4.000000,2.941176,6.250000,-0.796953,7.695007,46.325808,-0.118702,0.351088,117.855293,24.184158,10.990301,0.004859,5.752986,0.090902,-0.129859,1.221815,0.497124,-0.110861,0.150938,0.000442,0.963045,0.015217,0.021738,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p6800000000000003/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.700000,4.000000,2.857143,6.666667,-0.796333,7.696580,46.356837,-0.118531,0.350993,118.095276,24.208061,10.990700,0.004896,5.755015,0.090906,-0.129859,1.222820,0.497117,-0.110859,0.150940,0.000445,0.963057,0.015212,0.021731,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p7000000000000003/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.300000,4.000000,6.666667,2.857143,-0.789876,7.659035,45.310865,-0.120283,0.358553,107.570709,23.136648,11.024333,0.007936,5.699639,0.091200,-0.129859,1.219340,0.496290,-0.109936,0.151863,0.000719,0.962663,0.015404,0.021933,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p3/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.320000,4.000000,6.250000,2.941176,-0.788385,7.661007,45.354367,-0.119941,0.358250,107.870071,23.167944,11.024205,0.007926,5.702395,0.091199,-0.129859,1.221291,0.496300,-0.109944,0.151856,0.000718,0.962681,0.015396,0.021923,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p32/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.340000,4.000000,5.882353,3.030303,-0.787611,7.661679,45.396912,-0.119711,0.358260,108.170006,23.199268,11.024115,0.007921,5.705146,0.091198,-0.129859,1.222212,0.496309,-0.109950,0.151849,0.000718,0.962698,0.015389,0.021913,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p34/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.360000,4.000000,5.555556,3.125000,-0.786591,7.663285,45.440222,-0.119442,0.358123,108.470505,23.230616,11.024064,0.007919,5.707894,0.091198,-0.129859,1.223613,0.496316,-0.109956,0.151843,0.000718,0.962716,0.015382,0.021903,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p36000000000000004/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.380000,4.000000,5.263158,3.225806,-0.785577,7.665181,45.483942,-0.119174,0.357964,108.771591,23.261990,11.024052,0.007922,5.710639,0.091198,-0.129859,1.225083,0.496323,-0.109961,0.151838,0.000718,0.962733,0.015375,0.021892,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p38000000000000006/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.400000,4.000000,5.000000,3.333333,-0.784655,7.666592,45.526551,-0.118922,0.357870,109.073257,23.293392,11.024078,0.007930,5.713379,0.091198,-0.129859,1.226338,0.496329,-0.109966,0.151833,0.000719,0.962750,0.015368,0.021882,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p4000000000000001/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.420000,4.000000,4.761905,3.448276,-0.783731,7.667431,45.567875,-0.118674,0.357819,109.375565,23.324821,11.024143,0.007941,5.716115,0.091198,-0.129859,1.227449,0.496333,-0.109970,0.151829,0.000720,0.962767,0.015361,0.021872,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p4200000000000001/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.440000,4.000000,4.545455,3.571429,-0.782245,7.671105,45.612924,-0.118332,0.357377,109.678459,23.356281,11.024247,0.007957,5.718848,0.091199,-0.129859,1.229835,0.496337,-0.109974,0.151825,0.000721,0.962784,0.015354,0.021862,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p4400000000000001/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.460000,4.000000,4.347826,3.703704,-0.781156,7.673064,45.655392,-0.118058,0.357187,109.981972,23.387764,11.024390,0.007978,5.721577,0.091200,-0.129859,1.231394,0.496339,-0.109977,0.151822,0.000723,0.962801,0.015347,0.021852,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p46000000000000013/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.480000,4.000000,4.166667,3.846154,-0.780137,7.675035,45.698083,-0.117794,0.357015,110.286125,23.419277,11.024570,0.008003,5.724301,0.091202,-0.129859,1.232888,0.496341,-0.109979,0.151820,0.000725,0.962818,0.015340,0.021842,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p48000000000000015/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.500000,4.000000,4.000000,4.000000,-0.779200,7.677456,45.741360,-0.117541,0.356831,110.590912,23.450821,11.024790,0.008033,5.727022,0.091204,-0.129859,1.234420,0.496341,-0.109981,0.151818,0.000728,0.962835,0.015333,0.021832,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p5000000000000001/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.520000,4.000000,3.846154,4.166667,-0.777881,7.679603,45.783049,-0.117235,0.356555,110.896576,23.482391,11.025048,0.008067,5.729738,0.091206,-0.129859,1.236250,0.496340,-0.109982,0.151817,0.000731,0.962851,0.015327,0.021822,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p5200000000000001/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.540000,4.000000,3.703704,4.347826,-0.776978,7.681242,45.824424,-0.116993,0.356441,111.202789,23.513992,11.025345,0.008106,5.732450,0.091208,-0.129859,1.237546,0.496339,-0.109983,0.151816,0.000735,0.962868,0.015320,0.021812,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p5400000000000001/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.560000,4.000000,3.571429,4.545455,-0.776150,7.682925,45.865900,-0.116763,0.356344,111.509468,23.545620,11.025680,0.008150,5.735158,0.091211,-0.129859,1.238781,0.496336,-0.109983,0.151816,0.000739,0.962884,0.015314,0.021802,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p5600000000000002/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.580000,4.000000,3.448276,4.761905,-0.775139,7.684939,45.906942,-0.116507,0.356166,111.816589,23.577272,11.026053,0.008199,5.737862,0.091214,-0.129859,1.240279,0.496332,-0.109983,0.151817,0.000743,0.962901,0.015307,0.021792,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p5800000000000002/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.600000,4.000000,3.333333,5.000000,-0.773989,7.688143,45.949887,-0.116225,0.355852,112.124184,23.608955,11.026464,0.008253,5.740562,0.091218,-0.129859,1.242220,0.496327,-0.109981,0.151818,0.000748,0.962917,0.015301,0.021782,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p6000000000000002/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.620000,4.000000,3.225806,5.263158,-0.773083,7.690181,45.990839,-0.115986,0.355701,112.432213,23.640665,11.026914,0.008312,5.743257,0.091222,-0.129859,1.243622,0.496321,-0.109980,0.151820,0.000753,0.962933,0.015295,0.021773,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p6200000000000002/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.640000,4.000000,3.125000,5.555556,-0.772109,7.692961,46.033073,-0.115733,0.355469,112.639732,23.672398,11.027402,0.008376,5.745949,0.091226,-0.129859,1.245283,0.496314,-0.109977,0.151822,0.000759,0.962949,0.015288,0.021763,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p6400000000000002/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.660000,4.000000,3.030303,5.882353,-0.771340,7.694594,46.073107,-0.115517,0.355389,112.949585,23.704157,11.027927,0.008446,5.748635,0.091230,-0.129859,1.246448,0.496306,-0.109974,0.151825,0.000765,0.962965,0.015282,0.021753,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p6600000000000003/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.680000,4.000000,2.941176,6.250000,-0.770444,7.696774,46.113331,-0.115283,0.355226,113.260101,23.735943,11.028491,0.008520,5.751318,0.091235,-0.129859,1.247877,0.496296,-0.109971,0.151828,0.000772,0.962981,0.015276,0.021743,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p6800000000000003/windtunnel_v50.csv
phase_ff,0.080000,180.000000,0.080000,0.700000,4.000000,2.857143,6.666667,-0.769011,7.701514,46.157723,-0.114957,0.354701,113.571259,23.767748,11.029093,0.008601,5.753996,0.091240,-0.129859,1.250489,0.496286,-0.109967,0.151832,0.000779,0.962996,0.015270,0.021733,outputs_DeLaurier/modulation_scan/amp_0p08/delta_0p7000000000000003/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.300000,4.000000,6.666667,2.857143,-0.770389,7.664209,44.871376,-0.118465,0.363076,101.800156,22.535980,11.070479,0.013876,5.684355,0.091603,-0.129859,1.239502,0.495179,-0.108900,0.152899,0.001252,0.962501,0.015511,0.021988,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p3/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.320000,4.000000,6.250000,2.941176,-0.768969,7.665771,44.924854,-0.118106,0.362892,102.161774,22.574472,11.070144,0.013848,5.687787,0.091600,-0.129859,1.241278,0.495196,-0.108912,0.152888,0.001249,0.962523,0.015501,0.021976,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p32/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.340000,4.000000,5.882353,3.030303,-0.767447,7.668286,44.979811,-0.117728,0.362601,102.524216,22.612999,11.069869,0.013829,5.691215,0.091597,-0.129859,1.243399,0.495212,-0.108922,0.152877,0.001248,0.962545,0.015492,0.021963,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p34/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.360000,4.000000,5.555556,3.125000,-0.766486,7.669216,45.032388,-0.117443,0.362601,102.887474,22.651567,11.069656,0.013819,5.694637,0.091595,-0.129859,1.244568,0.495226,-0.108932,0.152867,0.001247,0.962567,0.015482,0.021950,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p36000000000000004/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.380000,4.000000,5.263158,3.225806,-0.764931,7.671363,45.085877,-0.117066,0.362328,103.251549,22.690170,11.069503,0.013818,5.698054,0.091594,-0.129859,1.246625,0.495238,-0.108941,0.152859,0.001247,0.962589,0.015473,0.021937,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p38000000000000006/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.400000,4.000000,5.000000,3.333333,-0.763678,7.673554,45.139623,-0.116735,0.362140,103.616486,22.728817,11.069411,0.013827,5.701465,0.091593,-0.129859,1.248403,0.495248,-0.108949,0.152851,0.001248,0.962611,0.015464,0.021925,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p4000000000000001/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.420000,4.000000,4.761905,3.448276,-0.762362,7.675845,45.192547,-0.116397,0.361924,103.982254,22.767500,11.069380,0.013844,5.704870,0.091593,-0.129859,1.250267,0.495257,-0.108955,0.152844,0.001249,0.962633,0.015455,0.021912,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p4200000000000001/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.440000,4.000000,4.545455,3.571429,-0.760804,7.678028,45.244812,-0.116025,0.361643,104.348907,22.806221,11.069409,0.013872,5.708270,0.091593,-0.129859,1.252337,0.495264,-0.108961,0.152838,0.001252,0.962654,0.015446,0.021900,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p4400000000000001/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.460000,4.000000,4.347826,3.703704,-0.759445,7.681275,45.299103,-0.115679,0.361336,104.716415,22.844982,11.069499,0.013909,5.711663,0.091594,-0.129859,1.254490,0.495270,-0.108966,0.152833,0.001255,0.962675,0.015438,0.021887,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p46000000000000013/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.480000,4.000000,4.166667,3.846154,-0.758483,7.682490,45.350723,-0.115401,0.361305,105.084793,22.883785,11.069649,0.013956,5.715051,0.091595,-0.129859,1.255734,0.495274,-0.108970,0.152829,0.001259,0.962696,0.015429,0.021875,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p48000000000000015/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.500000,4.000000,4.000000,4.000000,-0.757053,7.685652,45.404023,-0.115049,0.360980,105.454063,22.922626,11.069860,0.014013,5.718433,0.091597,-0.129859,1.257933,0.495276,-0.108974,0.152826,0.001264,0.962717,0.015421,0.021862,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p5000000000000001/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.520000,4.000000,3.846154,4.166667,-0.756296,7.686113,45.453352,-0.114809,0.361067,105.824196,22.961506,11.070130,0.014080,5.721809,0.091599,-0.129859,1.258784,0.495276,-0.108976,0.152824,0.001270,0.962738,0.015412,0.021850,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p5200000000000001/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.540000,4.000000,3.703704,4.347826,-0.755269,7.687865,45.504226,-0.114525,0.360969,106.195229,23.000427,11.070460,0.014158,5.725180,0.091602,-0.129859,1.260229,0.495275,-0.108977,0.152822,0.001277,0.962759,0.015404,0.021837,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p5400000000000001/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.560000,4.000000,3.571429,4.545455,-0.754207,7.689870,45.554921,-0.114236,0.360840,106.567169,23.039385,11.070849,0.014246,5.728544,0.091605,-0.129859,1.261774,0.495271,-0.108978,0.152822,0.001285,0.962779,0.015396,0.021825,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p5600000000000002/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.580000,4.000000,3.448276,4.761905,-0.753356,7.692155,45.606599,-0.113978,0.360750,106.939995,23.078381,11.071297,0.014345,5.731902,0.091609,-0.129859,1.263187,0.495267,-0.108977,0.152822,0.001294,0.962800,0.015388,0.021813,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p5800000000000002/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.600000,4.000000,3.333333,5.000000,-0.751949,7.695535,45.657997,-0.113637,0.360406,107.313698,23.117413,11.071805,0.014455,5.735253,0.091613,-0.129859,1.265422,0.495260,-0.108976,0.152824,0.001304,0.962820,0.015380,0.021800,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p6000000000000002/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.620000,4.000000,3.225806,5.263158,-0.750956,7.697679,45.707493,-0.113364,0.360282,107.688309,23.156485,11.072371,0.014575,5.738599,0.091618,-0.129859,1.266936,0.495252,-0.108973,0.152826,0.001315,0.962840,0.015372,0.021788,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p6200000000000002/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.640000,4.000000,3.125000,5.555556,-0.749301,7.702907,45.761256,-0.112982,0.359716,108.063828,23.195587,11.072995,0.014707,5.741939,0.091623,-0.129859,1.269887,0.495242,-0.108970,0.152829,0.001326,0.962860,0.015364,0.021776,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p6400000000000002/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.660000,4.000000,3.030303,5.882353,-0.748241,7.706035,45.811933,-0.112697,0.359489,108.440224,23.234726,11.073678,0.014851,5.745273,0.091629,-0.129859,1.271721,0.495230,-0.108966,0.152833,0.001339,0.962880,0.015357,0.021764,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p6600000000000003/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.680000,4.000000,2.941176,6.250000,-0.747412,7.707729,45.859877,-0.112454,0.359444,108.817490,23.273899,11.074418,0.015006,5.748600,0.091636,-0.129859,1.272960,0.495216,-0.108961,0.152838,0.001353,0.962899,0.015349,0.021752,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p6800000000000003/windtunnel_v50.csv
phase_ff,0.100000,180.000000,0.100000,0.700000,4.000000,2.857143,6.666667,-0.746728,7.709315,45.907579,-0.112235,0.359448,109.195648,23.313103,11.075216,0.015172,5.751921,0.091643,-0.129859,1.274031,0.495201,-0.108955,0.152844,0.001368,0.962919,0.015342,0.021739,outputs_DeLaurier/modulation_scan/amp_0p1/delta_0p7000000000000003/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.300000,4.000000,6.666667,2.857143,-0.756681,7.672288,44.379871,-0.117646,0.369031,96.229630,21.988838,11.125573,0.024062,5.668438,0.092084,-0.129859,1.254834,0.493782,-0.107725,0.154074,0.002158,0.962321,0.015633,0.022046,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p3/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.320000,4.000000,6.250000,2.941176,-0.754553,7.675054,44.445618,-0.117141,0.368606,96.646812,22.034784,11.124859,0.023966,5.672545,0.092077,-0.129859,1.257605,0.493809,-0.107744,0.154056,0.002150,0.962348,0.015621,0.022031,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p32/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.340000,4.000000,5.882353,3.030303,-0.752773,7.677020,44.510462,-0.116695,0.368347,97.065186,22.080700,11.124228,0.023887,5.676645,0.092072,-0.129859,1.259834,0.493833,-0.107761,0.154038,0.002143,0.962376,0.015609,0.022015,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p34/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.360000,4.000000,5.555556,3.125000,-0.750578,7.680485,44.576625,-0.116182,0.367843,97.484787,22.126577,11.123681,0.023825,5.680741,0.092067,-0.129859,1.262850,0.493856,-0.107777,0.154022,0.002137,0.962402,0.015597,0.022000,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p36000000000000004/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.380000,4.000000,5.263158,3.225806,-0.748721,7.682728,44.640413,-0.115729,0.367535,97.905624,22.172421,11.123217,0.023781,5.684830,0.092063,-0.129859,1.265225,0.493875,-0.107792,0.154008,0.002133,0.962429,0.015586,0.021985,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p38000000000000006/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.400000,4.000000,5.000000,3.333333,-0.746860,7.685639,44.705050,-0.115274,0.367171,98.327698,22.218224,11.122837,0.023754,5.688913,0.092059,-0.129859,1.267776,0.493893,-0.107805,0.153994,0.002131,0.962456,0.015575,0.021970,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p4000000000000001/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.420000,4.000000,4.761905,3.448276,-0.745156,7.688033,44.768824,-0.114847,0.366894,98.751007,22.250162,11.122542,0.023744,5.692990,0.092056,-0.129859,1.270041,0.493908,-0.107817,0.153982,0.002130,0.962482,0.015563,0.021955,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p4200000000000001/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.440000,4.000000,4.545455,3.571429,-0.743447,7.690772,44.832379,-0.114421,0.366586,99.175606,22.295105,11.122331,0.023753,5.697060,0.092055,-0.129859,1.272401,0.493921,-0.107828,0.153971,0.002131,0.962508,0.015552,0.021939,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p4400000000000001/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.460000,4.000000,4.347826,3.703704,-0.741629,7.693875,44.895721,-0.113981,0.366216,99.601456,22.340054,11.122204,0.023780,5.701124,0.092053,-0.129859,1.274960,0.493931,-0.107838,0.153962,0.002134,0.962534,0.015542,0.021924,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p46000000000000013/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.480000,4.000000,4.166667,3.846154,-0.740386,7.695873,44.957729,-0.113633,0.366101,100.028610,22.356066,11.122162,0.023827,5.705180,0.092053,-0.129859,1.276677,0.493939,-0.107846,0.153953,0.002138,0.962560,0.015531,0.021909,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p48000000000000015/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.500000,4.000000,4.000000,4.000000,-0.738913,7.698713,45.020185,-0.113249,0.365851,100.457024,22.401985,11.122205,0.023892,5.709230,0.092053,-0.129859,1.278836,0.493944,-0.107853,0.153947,0.002143,0.962585,0.015520,0.021894,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p5000000000000001/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.520000,4.000000,3.846154,4.166667,-0.736889,7.703216,45.084380,-0.112778,0.365305,100.886765,22.447971,11.122332,0.023976,5.713273,0.092054,-0.129859,1.281956,0.493947,-0.107858,0.153941,0.002151,0.962611,0.015510,0.021880,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p5200000000000001/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.540000,4.000000,3.703704,4.347826,-0.735596,7.705996,45.146141,-0.112426,0.365109,101.317795,22.494026,11.122544,0.024080,5.717308,0.092056,-0.129859,1.283925,0.493947,-0.107863,0.153937,0.002160,0.962636,0.015500,0.021865,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p5400000000000001/windtunnel_v50.csv
phase_ff,0.120000,180.000000,0.120000,0.560000,4.000000,3.571429,4.545455,-0.733803,7.710106,45.208549,-0.111997,0.364658,101.750145,22.540150,11.122839,0.024204,5.721337,0.092058,-0.129859,1.286720,0.493945,-0.107866,0.153934,0.002171,0.962661,0.015490,0.021850,outputs_DeLaurier/modulation_scan/amp_0p12000000000000001/delta_0p5600000000000002/windtunnel_v50.csv
